episode_id,failure_mode,service,elapsed_s,timestamp,span_id,parent_span_id,span_name,db_operation_type,span_duration_ms,span_status,peer_service,service_version,trace_id
live_ep_000018_NONE,NONE,auth-service,9.0,1785949733.7650607,9af8e73c7bd0404d8e7630dd75a9c72b,aa23dbdfe3bc432a903434e5c8752c0a,http.client.post,,28.74,OK,cache-cluster,v2.0.1,0d7c4777ff2f4dd6b3063d2473bd36c1
live_ep_000018_NONE,NONE,auth-service,9.5,1785949734.2652555,40dfc44ffb774641989834268678d497,,GET /api/auth,,151.19,OK,auth-service,v2.0.1,3708188ad3c643a488dbfab329cb9c38
live_ep_000018_NONE,NONE,auth-service,9.5,1785949734.2652555,9492aa5bfb734069b38424f765730b0e,40dfc44ffb774641989834268678d497,db.query.update,WRITE,30.73,OK,user-db,v2.0.1,3708188ad3c643a488dbfab329cb9c38
live_ep_000018_NONE,NONE,auth-service,9.5,1785949734.2652555,d2733bcaa5d54d3eba95a27df3d3685f,40dfc44ffb774641989834268678d497,cache.set,,1.36,OK,cache-cluster,v2.0.1,3708188ad3c643a488dbfab329cb9c38
live_ep_000018_NONE,NONE,auth-service,10.0,1785949734.7655795,da7ca24ca43a414490e2eec96e17bbe0,,GET /api/health,,105.71,OK,auth-service,v2.0.1,21c0382d104143419bb86c84de717de0
live_ep_000018_NONE,NONE,auth-service,10.0,1785949734.7655795,1ca9f4c6e0814fa98173ebc78dc079a3,da7ca24ca43a414490e2eec96e17bbe0,db.query.delete,READ,12.4,OK,user-db,v2.0.1,21c0382d104143419bb86c84de717de0
live_ep_000018_NONE,NONE,auth-service,10.0,1785949734.7655795,aafa7fcef3964eabbb700347f9332a86,da7ca24ca43a414490e2eec96e17bbe0,cache.set,,2.99,OK,cache-cluster,v2.0.1,21c0382d104143419bb86c84de717de0
live_ep_000018_NONE,NONE,auth-service,10.5,1785949735.265704,41463435170a4f8d84b2f7b742ddfd9b,,POST /api/payment,,123.02,OK,auth-service,v2.0.1,d52bbbd3b2034fad9734df60a8b4ded6
live_ep_000018_NONE,NONE,auth-service,10.5,1785949735.265704,1081f869e6f14f51bd8368bffd31a201,41463435170a4f8d84b2f7b742ddfd9b,db.query.update,READ,17.57,OK,user-db,v2.0.1,d52bbbd3b2034fad9734df60a8b4ded6
live_ep_000018_NONE,NONE,auth-service,11.0,1785949735.7661674,49b7391a151045e98a53aa2d325f9e7b,,GET /api/auth,,159.32,OK,auth-service,v2.0.1,f045e056c8804e78b8ef2a3eed598eb3
live_ep_000018_NONE,NONE,auth-service,11.0,1785949735.7661674,89c5f41578494592bccdbac916583095,49b7391a151045e98a53aa2d325f9e7b,db.query.update,WRITE,24.09,OK,user-db,v2.0.1,f045e056c8804e78b8ef2a3eed598eb3
live_ep_000018_NONE,NONE,auth-service,11.0,1785949735.7661674,7e41ee827f154650aa60737632278829,49b7391a151045e98a53aa2d325f9e7b,cache.get,,44.77,OK,cache-cluster,v2.0.1,f045e056c8804e78b8ef2a3eed598eb3
live_ep_000018_NONE,NONE,auth-service,11.0,1785949735.7661674,c11072f16c3a434cb85b5054b769d618,49b7391a151045e98a53aa2d325f9e7b,grpc.call,,40.9,OK,payment-gateway,v2.0.1,f045e056c8804e78b8ef2a3eed598eb3
live_ep_000018_NONE,NONE,auth-service,11.5,1785949736.2666752,493bb7b022654e24908553fa564b3aa2,,GET /api/order,,144.79,OK,auth-service,v2.0.1,76a9b9f9c26d4a4084eefc90e3a3d872
live_ep_000018_NONE,NONE,auth-service,11.5,1785949736.2666752,72feca6dafc548b3836f81ae0b4433a0,493bb7b022654e24908553fa564b3aa2,db.query.delete,WRITE,9.04,OK,user-db,v2.0.1,76a9b9f9c26d4a4084eefc90e3a3d872
live_ep_000018_NONE,NONE,auth-service,11.5,1785949736.2666752,b7533ea44fa649cb9729b192e43e4337,493bb7b022654e24908553fa564b3aa2,db.query.delete,READ,9.11,OK,user-db,v2.0.1,76a9b9f9c26d4a4084eefc90e3a3d872
live_ep_000018_NONE,NONE,auth-service,11.5,1785949736.2666752,4996fd72853d4688840a00327af883f5,493bb7b022654e24908553fa564b3aa2,cache.delete,,1.44,OK,cache-cluster,v2.0.1,76a9b9f9c26d4a4084eefc90e3a3d872
live_ep_000018_NONE,NONE,auth-service,12.0,1785949736.7670753,cb0e87d9fb0b4be69571e7448f349b9a,,PUT /api/inventory,,137.08,OK,auth-service,v2.0.1,82177faad7284f5a8d18268451708012
live_ep_000018_NONE,NONE,auth-service,12.0,1785949736.7670753,57dc454a4dec4a008525a006fcecfeae,cb0e87d9fb0b4be69571e7448f349b9a,db.query.update,WRITE,14.15,OK,user-db,v2.0.1,82177faad7284f5a8d18268451708012
live_ep_000018_NONE,NONE,auth-service,12.5,1785949737.267356,33b25c4e6d9d4b8a96a0e09a4ad50877,,GET /api/order,,125.28,OK,auth-service,v2.0.1,2f3336999c804ba8a4387937b1ee4695
live_ep_000018_NONE,NONE,auth-service,12.5,1785949737.267356,c4e1b3a53e18488c883f557b19e17a82,33b25c4e6d9d4b8a96a0e09a4ad50877,db.query.insert,WRITE,20.77,OK,user-db,v2.0.1,2f3336999c804ba8a4387937b1ee4695
live_ep_000018_NONE,NONE,auth-service,12.5,1785949737.267356,813c13704e204374a3fac5411626d900,33b25c4e6d9d4b8a96a0e09a4ad50877,http.client.post,,22.95,OK,inventory-api,v2.0.1,2f3336999c804ba8a4387937b1ee4695
live_ep_000018_NONE,NONE,auth-service,13.0,1785949737.7674549,60f3784e4fb344fba99fb989e1b24fee,,GET /api/auth,,106.15,OK,auth-service,v2.0.1,23958655497b419da2b9db089f3650cd
live_ep_000018_NONE,NONE,auth-service,13.0,1785949737.7674549,cf8f03edd8604928ae70b20dfad04bf4,60f3784e4fb344fba99fb989e1b24fee,db.transaction,WRITE,16.03,OK,user-db,v2.0.1,23958655497b419da2b9db089f3650cd
live_ep_000018_NONE,NONE,auth-service,13.0,1785949737.7674549,e93c12b6439c489481a9eace461255db,60f3784e4fb344fba99fb989e1b24fee,http.client.post,,29.89,OK,inventory-api,v2.0.1,23958655497b419da2b9db089f3650cd
live_ep_000018_NONE,NONE,auth-service,13.5,1785949738.2678306,3e6d17e204be4f9ba45dc965732d3903,,POST /api/checkout,,116.47,OK,auth-service,v2.0.1,a928b6d5d0b946efb71f9eaf916b6247
live_ep_000018_NONE,NONE,auth-service,13.5,1785949738.2678306,c831d8e3b7f040138cb49d282105abea,3e6d17e204be4f9ba45dc965732d3903,db.query.select,WRITE,16.68,OK,user-db,v2.0.1,a928b6d5d0b946efb71f9eaf916b6247
live_ep_000018_NONE,NONE,auth-service,13.5,1785949738.2678306,ca5610fb5e3a495db05b68eb73e09be6,3e6d17e204be4f9ba45dc965732d3903,db.query.update,WRITE,18.34,OK,user-db,v2.0.1,a928b6d5d0b946efb71f9eaf916b6247
live_ep_000018_NONE,NONE,auth-service,13.5,1785949738.2678306,6fb296e8cd0c4a0080d40f56eed28500,3e6d17e204be4f9ba45dc965732d3903,cache.set,,56.83,OK,cache-cluster,v2.0.1,a928b6d5d0b946efb71f9eaf916b6247
live_ep_000018_NONE,NONE,auth-service,14.0,1785949738.7679124,3bdc1b454630469db54bf3114773e39d,,GET /api/health,,106.37,OK,auth-service,v2.0.1,2c52036e171c4ab797717520bde5130e
live_ep_000018_NONE,NONE,auth-service,14.0,1785949738.7679124,c44eee83085a4a8ebf650c8c0905d12d,3bdc1b454630469db54bf3114773e39d,db.query.insert,WRITE,16.41,OK,user-db,v2.0.1,2c52036e171c4ab797717520bde5130e
live_ep_000018_NONE,NONE,auth-service,14.0,1785949738.7679124,bbb510b4a8984516b589c90cac9939cb,3bdc1b454630469db54bf3114773e39d,cache.set,,1.31,OK,cache-cluster,v2.0.1,2c52036e171c4ab797717520bde5130e
live_ep_000018_NONE,NONE,auth-service,14.0,1785949738.7679124,b125ea531a0d408099f9db3a47157a56,3bdc1b454630469db54bf3114773e39d,http.client.post,,10.79,OK,inventory-api,v2.0.1,2c52036e171c4ab797717520bde5130e
live_ep_000018_NONE,NONE,auth-service,14.5,1785949739.2684436,23653f0406ae446f91cdb28e739ea7f0,,POST /api/checkout,,124.38,OK,auth-service,v2.0.1,5efd7d2fc2294e7cab2285f997c46b80
live_ep_000018_NONE,NONE,auth-service,14.5,1785949739.2684436,cd659e9f5d2b4b699ac3f7de55835368,23653f0406ae446f91cdb28e739ea7f0,db.transaction,WRITE,18.04,OK,user-db,v2.0.1,5efd7d2fc2294e7cab2285f997c46b80
live_ep_000018_NONE,NONE,auth-service,14.5,1785949739.2684436,cd65ff44a1cb4e1a8fd7d17421ce70b4,23653f0406ae446f91cdb28e739ea7f0,db.transaction,READ,28.43,OK,user-db,v2.0.1,5efd7d2fc2294e7cab2285f997c46b80
live_ep_000018_NONE,NONE,auth-service,14.5,1785949739.2684436,f12f52477f7a4cf7bb00149933394462,23653f0406ae446f91cdb28e739ea7f0,cache.get,,2.02,OK,cache-cluster,v2.0.1,5efd7d2fc2294e7cab2285f997c46b80
live_ep_000018_NONE,NONE,auth-service,15.0,1785949739.7688735,04743fdc1daf435d9baa2770d4ffb9d2,,GET /api/health,,116.29,OK,auth-service,v2.0.1,936263de8f8a4e48a4d335b513bb711b
live_ep_000018_NONE,NONE,auth-service,15.0,1785949739.7688735,4037251095db46e4b8762e27ea4c3197,04743fdc1daf435d9baa2770d4ffb9d2,db.transaction,READ,17.93,OK,user-db,v2.0.1,936263de8f8a4e48a4d335b513bb711b
live_ep_000018_NONE,NONE,auth-service,15.0,1785949739.7688735,eda39b1ddb584079b3a02ebc5ac044a3,04743fdc1daf435d9baa2770d4ffb9d2,cache.delete,,1.05,OK,cache-cluster,v2.0.1,936263de8f8a4e48a4d335b513bb711b
live_ep_000018_NONE,NONE,auth-service,15.5,1785949740.2691102,b82a51a1a68743fc9de129f90c2ad379,,PUT /api/inventory,,76.67,OK,auth-service,v2.0.1,fa581021c69b404686a6ae8d3fa83f96
live_ep_000018_NONE,NONE,auth-service,15.5,1785949740.2691102,4d4763018e51465fa658635f67b505ed,b82a51a1a68743fc9de129f90c2ad379,db.query.update,READ,25.36,OK,user-db,v2.0.1,fa581021c69b404686a6ae8d3fa83f96
live_ep_000018_NONE,NONE,auth-service,15.5,1785949740.2691102,81dab5805dd441dca0abc6550d1ca080,b82a51a1a68743fc9de129f90c2ad379,db.query.update,WRITE,11.82,OK,user-db,v2.0.1,fa581021c69b404686a6ae8d3fa83f96
live_ep_000018_NONE,NONE,auth-service,15.5,1785949740.2691102,6f7b2606ee6042c0aa780eacbd2873dd,b82a51a1a68743fc9de129f90c2ad379,cache.delete,,1.75,OK,cache-cluster,v2.0.1,fa581021c69b404686a6ae8d3fa83f96
