episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000007_NONE,NONE,inventory-service,python-simulator,5.0,1785923640.470268,101,0.99,0.01,closed,0.3949,39.49,0.4594,1.95,21.13,2.76,7.01,0.0149,31.6,468.3,0.0015,0.0006,0.2208,0.2428,3,87.35,99.05,135.0,15,0.1,202.82,11,0.0031
live_ep_000007_NONE,NONE,inventory-service,python-simulator,5.5,1785923640.9705262,91,0.9111,0.0889,closed,0.3369,33.69,0.28,1.56,22.73,4.37,6.97,0.0082,2.0,482.7,0.0075,0.0012,0.3366,0.211,3,101.83,108.59,115.62,10,0.1,204.48,0,0.0015
live_ep_000007_NONE,NONE,inventory-service,python-simulator,6.0,1785923641.4709108,33,0.9834,0.0166,closed,0.3591,35.91,0.2152,11.04,14.41,5.91,3.64,0.0129,12.63,512.2,0.0009,0.0005,0.2466,0.2648,1,97.94,90.32,84.8,15,0.0567,222.52,12,0.0096
live_ep_000007_NONE,NONE,inventory-service,python-simulator,6.5,1785923641.971499,76,0.9318,0.0682,closed,0.2851,28.51,0.3552,2.54,28.33,6.03,8.51,0.035,8.23,492.5,0.0033,0.002,0.2856,0.2474,0,95.47,133.98,151.3,3,0.0215,184.12,14,0.0035
live_ep_000007_NONE,NONE,inventory-service,python-simulator,7.0,1785923642.471809,64,0.9578,0.0422,closed,0.4091,40.91,0.3306,8.49,9.88,2.7,5.49,0.0123,2.0,522.7,0.0061,0.0004,0.2252,0.3007,1,72.96,75.61,128.18,13,0.0296,228.34,9,0.0065
live_ep_000007_NONE,NONE,inventory-service,python-simulator,7.5,1785923642.9722686,96,0.9789,0.0211,closed,0.459,45.9,0.4698,0.82,58.86,2.74,8.6,0.0085,16.52,484.3,0.0001,0.0051,0.2751,0.1905,1,83.25,93.89,114.39,13,0.0278,185.56,8,0.0091
live_ep_000007_NONE,NONE,inventory-service,python-simulator,8.0,1785923643.4726636,113,0.9123,0.0877,closed,0.4347,43.47,0.3549,1.13,25.09,4.92,3.42,0.002,32.71,517.5,0.0032,0.0009,0.2635,0.2589,0,84.47,118.15,121.23,16,0.0018,185.14,14,0.0025
live_ep_000007_NONE,NONE,inventory-service,python-simulator,8.5,1785923643.974721,115,0.9616,0.0384,closed,0.4173,41.73,0.3879,3.84,15.99,4.24,4.91,0.0023,10.39,507.3,0.0061,0.0021,0.2751,0.2172,0,79.85,83.37,103.29,3,0.0101,221.36,6,0.0136
live_ep_000007_NONE,NONE,inventory-service,python-simulator,9.0,1785923644.4753537,28,0.9765,0.0235,closed,0.4355,43.55,0.3383,3.23,21.31,5.09,6.64,0.0137,2.0,508.2,0.0146,0.0013,0.2063,0.2001,3,76.9,84.78,126.93,3,0.0055,243.01,5,0.0254
live_ep_000007_NONE,NONE,inventory-service,python-simulator,9.5,1785923644.9759452,89,0.99,0.01,closed,0.3742,37.42,0.4289,13.05,23.13,4.62,4.91,0.0051,8.71,547.3,0.0005,0.0027,0.2928,0.2458,2,82.73,116.35,118.93,12,0.0124,212.72,3,0.0051
live_ep_000007_NONE,NONE,inventory-service,python-simulator,10.0,1785923645.476453,36,0.9095,0.0905,closed,0.3408,34.08,0.2847,6.61,19.97,3.39,11.18,0.0107,3.98,503.1,0.007,0.0003,0.3755,0.2266,1,102.21,113.38,147.23,2,0.0215,193.81,7,0.0006
live_ep_000007_NONE,NONE,inventory-service,python-simulator,10.5,1785923645.9771647,68,0.9511,0.0489,closed,0.3323,33.23,0.3906,0.55,16.45,6.15,10.68,0.0245,2.0,502.2,0.0038,0.0094,0.2132,0.2429,1,78.75,114.24,119.51,12,0.0119,211.35,2,0.0011
live_ep_000007_NONE,NONE,inventory-service,python-simulator,11.0,1785923646.477609,99,0.9574,0.0426,closed,0.3071,30.71,0.394,0.56,26.86,7.17,8.84,0.0048,2.0,500.0,0.0043,0.0011,0.1681,0.2602,1,102.58,108.76,111.72,3,0.0094,216.87,2,0.0023
live_ep_000007_NONE,NONE,inventory-service,python-simulator,11.5,1785923646.978005,117,0.9338,0.0662,closed,0.3419,34.19,0.3456,3.44,20.57,4.17,6.96,0.0131,30.11,513.9,0.0032,0.0026,0.2742,0.3151,2,69.01,101.72,116.6,15,0.0063,157.7,14,0.0125
live_ep_000007_NONE,NONE,inventory-service,python-simulator,12.0,1785923647.478653,29,0.88,0.12,closed,0.3777,37.77,0.3491,4.86,18.75,7.96,5.17,0.004,5.16,456.6,0.0116,0.0016,0.3231,0.1599,3,93.0,95.86,103.94,5,0.1,221.19,14,0.0009
live_ep_000007_NONE,NONE,inventory-service,python-simulator,12.5,1785923647.978843,43,0.88,0.12,closed,0.3599,35.99,0.5011,15.23,21.76,7.3,7.55,0.0155,9.99,505.3,0.0126,0.0038,0.3421,0.2357,2,91.0,96.39,105.27,5,0.0299,219.88,8,0.0043
live_ep_000007_NONE,NONE,inventory-service,python-simulator,13.0,1785923648.4793663,23,0.99,0.01,closed,0.3456,34.56,0.3635,0.5,16.82,4.0,10.37,0.0147,17.14,524.4,0.0052,0.0002,0.197,0.273,3,95.68,127.07,132.04,15,0.0006,222.8,9,0.0057
live_ep_000007_NONE,NONE,inventory-service,python-simulator,13.5,1785923648.9800155,63,0.9672,0.0328,closed,0.3625,36.25,0.4506,2.38,24.41,6.6,9.11,0.0045,2.0,533.6,0.0002,0.0044,0.3151,0.2172,3,95.36,107.66,130.6,10,0.0368,209.46,0,0.0067
live_ep_000007_NONE,NONE,inventory-service,python-simulator,14.0,1785923649.4800901,40,0.9861,0.0139,closed,0.3062,30.62,0.3944,3.38,22.23,4.63,3.05,0.0079,9.39,479.1,0.0041,0.0081,0.2149,0.2277,1,88.39,105.97,134.62,9,0.0179,175.12,9,0.0007
live_ep_000007_NONE,NONE,inventory-service,python-simulator,14.5,1785923649.9807081,91,0.8941,0.1059,closed,0.3157,31.57,0.3392,2.62,20.75,2.74,4.0,0.0044,7.89,559.6,0.0047,0.0032,0.2692,0.2641,3,93.07,120.28,137.8,16,0.0062,201.01,14,0.0054
live_ep_000007_NONE,NONE,inventory-service,python-simulator,15.0,1785923650.4811652,70,0.99,0.01,closed,0.3375,33.75,0.1652,4.2,25.01,3.15,4.86,0.0079,13.13,538.2,0.0019,0.0058,0.2261,0.3029,2,85.34,100.44,121.01,16,0.0085,198.89,4,0.0019
live_ep_000007_NONE,NONE,inventory-service,python-simulator,15.5,1785923650.981664,74,0.9607,0.0393,closed,0.2957,29.57,0.3575,3.21,16.66,5.06,4.99,0.0261,2.0,512.0,0.0032,0.0009,0.2606,0.2878,0,91.23,98.79,105.04,2,0.0487,220.39,13,0.0011
live_ep_000007_NONE,NONE,inventory-service,python-simulator,16.0,1785923651.4821243,66,0.9674,0.0326,closed,0.355,35.5,0.4012,2.03,23.79,3.65,6.78,0.0113,60.0,517.6,0.0067,0.0006,0.2663,0.2561,2,81.05,124.12,131.14,16,0.0025,189.37,4,0.0019
live_ep_000007_NONE,NONE,inventory-service,python-simulator,16.5,1785923651.9825926,34,0.9591,0.0409,closed,0.3735,37.35,0.3057,1.36,16.34,6.28,5.31,0.0201,2.8,510.9,0.001,0.0005,0.2419,0.252,1,103.35,133.98,134.97,11,0.005,211.25,0,0.0007
live_ep_000007_NONE,NONE,inventory-service,python-simulator,17.0,1785923652.482923,65,0.939,0.061,closed,0.3766,37.66,0.3659,3.14,35.69,4.25,7.6,0.0134,5.01,469.1,0.0056,0.0007,0.2636,0.2532,2,86.07,107.01,117.07,7,0.0001,190.05,14,0.0005
live_ep_000007_NONE,NONE,inventory-service,python-simulator,17.5,1785923652.9835794,58,0.88,0.12,closed,0.3352,33.52,0.1912,0.5,19.96,5.41,3.0,0.0187,10.76,536.9,0.0043,0.0001,0.1896,0.324,1,97.16,108.24,121.44,10,0.024,201.52,10,0.0032
live_ep_000007_NONE,NONE,inventory-service,python-simulator,18.0,1785923653.4839919,57,0.9191,0.0809,closed,0.321,32.1,0.2786,0.5,29.41,4.93,5.68,0.0013,30.5,503.8,0.002,0.0008,0.3529,0.2651,1,91.73,88.43,79.84,5,0.011,224.51,10,0.0125
live_ep_000007_NONE,NONE,inventory-service,python-simulator,18.5,1785923653.9843721,67,0.9465,0.0535,closed,0.2613,26.13,0.3965,3.18,22.52,4.35,5.38,0.0162,2.0,485.4,0.0052,0.0008,0.209,0.2228,2,86.21,112.42,118.55,11,0.0016,234.07,2,0.0023
live_ep_000007_NONE,NONE,inventory-service,python-simulator,19.0,1785923654.4850807,39,0.9748,0.0252,closed,0.3294,32.94,0.4511,4.92,13.02,3.91,7.18,0.001,22.04,506.5,0.0031,0.0,0.2371,0.204,0,84.3,100.56,109.39,2,0.0199,218.39,12,0.0004
live_ep_000007_NONE,NONE,inventory-service,python-simulator,19.5,1785923654.9858046,32,0.9855,0.0145,closed,0.2744,27.44,0.2811,0.5,16.25,5.99,5.13,0.0201,12.08,507.3,0.0016,0.0007,0.2538,0.2323,3,90.01,139.6,142.5,13,0.0034,199.97,13,0.0
live_ep_000007_NONE,NONE,inventory-service,python-simulator,20.0,1785923655.4861813,82,0.88,0.12,closed,0.3014,30.14,0.2337,3.16,17.83,3.74,4.79,0.0133,19.57,510.7,0.0018,0.0001,0.1552,0.264,3,88.71,90.95,100.45,4,0.0334,204.51,6,0.002
live_ep_000007_NONE,NONE,inventory-service,python-simulator,20.5,1785923655.986633,28,0.9027,0.0973,closed,0.3988,39.88,0.3433,4.38,22.3,6.96,8.71,0.0086,11.17,461.7,0.0036,0.0023,0.176,0.1796,3,85.9,88.52,90.77,15,0.0118,184.96,1,0.0022
live_ep_000007_NONE,NONE,inventory-service,python-simulator,21.0,1785923656.4877625,98,0.88,0.12,closed,0.3295,32.95,0.4042,4.37,20.69,2.26,4.84,0.0306,10.27,542.0,0.008,0.0016,0.162,0.2523,2,95.84,98.03,107.98,18,0.0233,206.85,13,0.0023
live_ep_000007_NONE,NONE,inventory-service,python-simulator,21.5,1785923656.9880714,78,0.88,0.12,closed,0.3389,33.89,0.3658,2.0,31.23,5.11,9.11,0.0088,6.66,483.2,0.0082,0.0005,0.3165,0.2303,4,95.41,95.88,157.95,19,0.0546,181.6,6,0.0015
live_ep_000007_NONE,NONE,inventory-service,python-simulator,22.0,1785923657.4885778,104,0.9836,0.0164,closed,0.365,36.5,0.3489,1.32,20.72,4.67,5.72,0.0075,7.94,497.1,0.0025,0.0018,0.3383,0.2085,2,105.16,107.11,114.37,14,0.002,203.69,4,0.0077
live_ep_000007_NONE,NONE,inventory-service,python-simulator,22.5,1785923658.001356,57,0.9852,0.0148,closed,0.2527,25.27,0.3751,2.2,21.8,6.61,4.55,0.0065,19.31,497.9,0.0017,0.0039,0.2642,0.2226,3,80.83,113.2,137.13,9,0.0066,177.47,5,0.0001
live_ep_000007_NONE,NONE,inventory-service,python-simulator,23.0,1785923658.5015059,69,0.9704,0.0296,closed,0.3888,38.88,0.3696,1.47,16.68,3.18,6.73,0.0098,20.97,535.8,0.0036,0.0018,0.223,0.2264,0,102.08,128.4,137.75,11,0.005,178.87,7,0.0009
live_ep_000007_NONE,NONE,inventory-service,python-simulator,23.5,1785923659.0019438,114,0.8826,0.1174,closed,0.3812,38.12,0.3602,9.08,19.21,5.5,6.34,0.0031,15.63,550.7,0.0002,0.0034,0.1973,0.2548,1,90.53,109.82,120.72,0,0.0109,212.95,1,0.0008
live_ep_000007_NONE,NONE,inventory-service,python-simulator,24.0,1785923659.5028448,65,0.9795,0.0205,closed,0.3649,36.49,0.326,5.18,17.71,6.05,7.26,0.0083,2.0,524.4,0.0161,0.0008,0.3308,0.234,1,95.07,108.31,119.97,17,0.0232,192.84,4,0.0028
live_ep_000007_NONE,NONE,inventory-service,python-simulator,24.5,1785923660.0036902,68,0.9788,0.0212,closed,0.3919,39.19,0.3689,4.96,17.89,7.64,5.69,0.0072,8.43,572.8,0.0049,0.0006,0.2351,0.2664,2,78.12,79.38,125.48,12,0.0284,237.22,0,0.0012
live_ep_000007_NONE,NONE,inventory-service,python-simulator,25.0,1785923660.5037813,81,0.9616,0.0384,closed,0.2856,28.56,0.2441,0.5,16.76,6.7,5.41,0.0131,20.21,517.5,0.002,0.0016,0.307,0.2604,3,78.3,102.97,105.04,1,0.0633,232.01,6,0.0014
live_ep_000007_NONE,NONE,inventory-service,python-simulator,25.5,1785923661.0040166,33,0.987,0.013,closed,0.3842,38.42,0.3943,1.19,26.62,1.78,7.11,0.0089,16.13,519.8,0.0056,0.0002,0.0597,0.2538,3,92.23,91.23,90.62,2,0.0209,172.48,10,0.0036
live_ep_000007_NONE,NONE,inventory-service,python-simulator,26.0,1785923661.504833,78,0.99,0.01,closed,0.4128,41.28,0.3945,3.79,20.63,3.34,8.9,0.0012,2.0,528.0,0.0022,0.0088,0.3139,0.2445,4,75.76,105.42,161.42,12,0.0984,244.2,9,0.0053
live_ep_000007_NONE,NONE,inventory-service,python-simulator,26.5,1785923662.0051942,117,0.9696,0.0304,closed,0.2456,24.56,0.3782,10.83,30.73,7.66,8.92,0.0052,20.9,490.7,0.0067,0.0005,0.2222,0.2426,3,101.34,115.63,117.9,19,0.1,176.9,14,0.0016
live_ep_000007_NONE,NONE,inventory-service,python-simulator,27.0,1785923662.506472,21,0.9686,0.0314,closed,0.4104,41.04,0.4276,2.74,19.06,6.17,8.08,0.011,28.69,488.7,0.0124,0.0016,0.2175,0.259,3,90.85,105.44,126.3,14,0.0504,172.71,6,0.0088
live_ep_000007_NONE,NONE,inventory-service,python-simulator,27.5,1785923663.0068069,75,0.9593,0.0407,closed,0.2399,23.99,0.4665,1.68,14.38,3.92,9.06,0.0036,16.33,502.0,0.0022,0.0028,0.2889,0.2212,3,92.86,99.54,119.93,16,0.0382,171.82,14,0.0194
live_ep_000007_NONE,NONE,inventory-service,python-simulator,28.0,1785923663.5070992,114,0.9818,0.0182,closed,0.2798,27.98,0.4327,0.5,18.85,3.98,4.76,0.0117,27.23,514.9,0.0052,0.0006,0.187,0.2529,1,93.93,108.94,134.87,7,0.0111,229.34,2,0.0003
live_ep_000007_NONE,NONE,inventory-service,python-simulator,28.5,1785923664.0080416,56,0.9869,0.0131,closed,0.333,33.3,0.4286,1.59,11.55,3.75,3.09,0.0128,3.97,506.2,0.0019,0.002,0.1491,0.2509,3,82.88,90.26,109.46,0,0.0015,217.93,0,0.0001
live_ep_000007_NONE,NONE,inventory-service,python-simulator,29.0,1785923664.508832,49,0.9545,0.0455,closed,0.4117,41.17,0.3911,2.45,19.87,5.32,4.73,0.0129,8.59,515.4,0.0073,0.0,0.1265,0.2726,1,90.01,97.38,110.84,14,0.0087,189.73,10,0.0026
live_ep_000007_NONE,NONE,inventory-service,python-simulator,29.5,1785923665.0090237,63,0.9727,0.0273,closed,0.341,34.1,0.3142,0.5,22.19,5.75,5.45,0.0077,2.0,500.3,0.0078,0.0022,0.317,0.2093,3,91.0,102.98,123.84,10,0.0194,215.25,5,0.0128
live_ep_000007_NONE,NONE,inventory-service,python-simulator,30.0,1785923665.5095708,78,0.9024,0.0976,closed,0.3325,33.25,0.5029,6.17,21.74,7.04,6.39,0.0198,36.0,526.4,0.001,0.0013,0.1532,0.2784,1,93.27,99.84,132.18,3,0.0164,211.42,14,0.0008
live_ep_000007_NONE,NONE,inventory-service,python-simulator,30.5,1785923666.0102906,77,0.9751,0.0249,closed,0.3471,34.71,0.1976,1.97,18.18,4.99,5.42,0.0093,4.63,503.0,0.0001,0.0015,0.37,0.2513,1,97.09,106.39,146.14,9,0.1,204.48,5,0.0104
live_ep_000007_NONE,NONE,inventory-service,python-simulator,31.0,1785923666.5105653,94,0.9777,0.0223,closed,0.3443,34.43,0.3024,7.7,21.23,6.74,7.16,0.0305,4.39,529.4,0.0086,0.0056,0.2736,0.2503,0,89.06,106.45,114.11,8,0.0906,186.46,6,0.0057
live_ep_000007_NONE,NONE,inventory-service,python-simulator,31.5,1785923667.012643,85,0.99,0.01,closed,0.339,33.9,0.3693,12.64,13.86,2.99,5.94,0.0086,4.41,515.2,0.0008,0.0002,0.2628,0.2553,1,104.56,107.69,108.58,11,0.004,208.65,3,0.0333
live_ep_000007_NONE,NONE,inventory-service,python-simulator,32.0,1785923667.5137498,61,0.8925,0.1075,closed,0.295,29.5,0.2389,1.35,22.42,7.32,9.65,0.0168,5.76,511.0,0.0054,0.0018,0.2205,0.2642,0,85.62,99.38,119.65,12,0.0427,213.02,8,0.0112
live_ep_000007_NONE,NONE,inventory-service,python-simulator,32.5,1785923668.0141637,83,0.99,0.01,closed,0.3147,31.47,0.258,7.84,17.91,5.27,7.74,0.0107,11.76,505.2,0.0056,0.0001,0.2258,0.2444,1,96.67,106.2,116.68,13,0.0015,188.65,9,0.003
live_ep_000007_NONE,NONE,inventory-service,python-simulator,33.0,1785923668.5148387,81,0.9652,0.0348,closed,0.3648,36.48,0.4112,6.52,29.79,3.33,3.4,0.0114,60.0,490.2,0.0072,0.0022,0.0633,0.2568,1,76.38,122.02,124.44,19,0.0098,184.25,14,0.0256
live_ep_000007_NONE,NONE,inventory-service,python-simulator,33.5,1785923669.0152414,90,0.9332,0.0668,closed,0.4219,42.19,0.4316,7.49,22.38,2.63,4.78,0.008,2.0,532.3,0.0003,0.0022,0.2378,0.2054,0,88.32,92.45,102.94,17,0.0402,172.24,1,0.001
live_ep_000007_NONE,NONE,inventory-service,python-simulator,34.0,1785923669.5178316,37,0.9708,0.0292,closed,0.3161,31.61,0.382,0.5,18.09,1.95,3.57,0.0061,6.68,514.1,0.0018,0.0048,0.4222,0.3261,1,87.06,105.23,106.91,3,0.0135,204.48,0,0.0058
live_ep_000007_NONE,NONE,inventory-service,python-simulator,34.5,1785923670.018618,91,0.9626,0.0374,closed,0.3876,38.76,0.2826,5.03,12.89,8.07,6.9,0.047,26.86,525.6,0.0225,0.0035,0.1677,0.2759,1,85.15,111.2,135.12,11,0.0826,207.06,8,0.0022
live_ep_000007_NONE,NONE,inventory-service,python-simulator,35.0,1785923670.5191479,97,0.9629,0.0371,closed,0.3732,37.32,0.3614,3.2,15.13,3.42,4.56,0.0073,9.34,505.8,0.0012,0.0017,0.256,0.2549,3,81.28,113.81,118.98,13,0.0339,205.24,8,0.0004
live_ep_000007_NONE,NONE,inventory-service,python-simulator,35.5,1785923671.0219529,79,0.9424,0.0576,closed,0.3849,38.49,0.4536,2.99,18.23,2.24,7.32,0.0105,14.36,490.1,0.0013,0.0012,0.1314,0.2325,0,87.19,102.12,104.1,1,0.0068,199.64,10,0.0098
live_ep_000007_NONE,NONE,inventory-service,python-simulator,36.0,1785923671.5223393,98,0.9829,0.0171,closed,0.3319,33.19,0.2456,6.42,21.39,6.97,10.18,0.009,16.92,505.7,0.001,0.0004,0.2628,0.2793,2,97.53,110.19,119.39,5,0.0547,202.67,9,0.0039
live_ep_000007_NONE,NONE,inventory-service,python-simulator,36.5,1785923672.0245197,21,0.88,0.12,closed,0.3233,32.33,0.3468,1.83,13.66,4.33,4.2,0.0159,4.51,533.2,0.0061,0.0001,0.2774,0.2322,3,84.12,111.84,134.4,19,0.0016,200.65,12,0.0053
live_ep_000007_NONE,NONE,inventory-service,python-simulator,37.0,1785923672.524849,110,0.9838,0.0162,closed,0.4462,44.62,0.4077,8.29,22.19,6.16,4.14,0.0072,47.85,522.9,0.003,0.0017,0.1334,0.2593,2,100.19,110.72,112.19,19,0.0488,183.82,1,0.0057
live_ep_000007_NONE,NONE,inventory-service,python-simulator,37.5,1785923673.0251327,89,0.9882,0.0118,closed,0.3097,30.97,0.4074,3.75,20.53,6.71,6.99,0.0017,5.4,531.0,0.0005,0.0029,0.2149,0.2329,4,85.8,110.15,137.61,7,0.0944,200.9,9,0.006
live_ep_000007_NONE,NONE,inventory-service,python-simulator,38.0,1785923673.5254343,65,0.978,0.022,closed,0.3716,37.16,0.1674,1.56,12.05,8.08,2.36,0.0092,9.25,547.3,0.0015,0.0031,0.2359,0.294,1,85.04,106.29,134.07,18,0.0231,219.45,4,0.0003
live_ep_000007_NONE,NONE,inventory-service,python-simulator,38.5,1785923674.0283926,47,0.99,0.01,closed,0.3371,33.71,0.1783,1.2,30.22,8.9,6.71,0.0162,9.18,524.4,0.0089,0.0017,0.1784,0.2692,1,88.41,89.34,124.83,13,0.0624,190.09,8,0.0035
live_ep_000007_NONE,NONE,inventory-service,python-simulator,39.0,1785923674.5353937,55,0.9142,0.0858,closed,0.2871,28.71,0.516,1.58,23.76,6.57,14.02,0.0082,15.38,502.6,0.0054,0.0056,0.2345,0.2483,3,85.02,86.73,127.41,17,0.0513,204.63,8,0.0033
live_ep_000007_NONE,NONE,inventory-service,python-simulator,39.5,1785923675.0355399,104,0.9789,0.0211,closed,0.3898,38.98,0.2638,4.53,24.07,4.33,7.76,0.013,9.59,545.8,0.0037,0.0014,0.264,0.2305,0,90.82,91.37,110.38,6,0.0061,203.39,0,0.0047
live_ep_000007_NONE,NONE,inventory-service,python-simulator,40.0,1785923675.5359244,60,0.9029,0.0971,closed,0.3545,35.45,0.3196,5.82,16.28,3.05,5.09,0.0115,14.7,524.6,0.0134,0.0008,0.2265,0.216,1,84.96,118.13,122.56,5,0.0078,220.8,2,0.0052
live_ep_000007_NONE,NONE,inventory-service,python-simulator,40.5,1785923676.036341,51,0.8886,0.1114,closed,0.3488,34.88,0.3814,2.64,27.02,2.59,7.26,0.0147,8.28,535.2,0.0043,0.0005,0.3636,0.3061,0,97.2,101.64,102.8,18,0.0366,198.26,9,0.003
live_ep_000007_NONE,NONE,inventory-service,python-simulator,41.0,1785923676.5364923,112,0.9526,0.0474,closed,0.3471,34.71,0.1596,3.03,17.74,4.54,4.5,0.0033,11.46,526.0,0.0001,0.0012,0.3242,0.2615,4,95.93,106.71,132.99,7,0.0043,216.86,7,0.0087
live_ep_000007_NONE,NONE,inventory-service,python-simulator,41.5,1785923677.0393226,48,0.9493,0.0507,closed,0.3802,38.02,0.5203,8.87,16.07,7.84,5.43,0.0127,2.0,495.4,0.0054,0.0009,0.2911,0.2246,2,98.41,98.17,98.07,18,0.0682,187.43,14,0.0012
live_ep_000007_NONE,NONE,inventory-service,python-simulator,42.0,1785923677.5396178,34,0.9783,0.0217,closed,0.366,36.6,0.4123,3.33,30.15,4.53,6.59,0.0146,2.32,517.9,0.0019,0.0031,0.2403,0.2921,0,88.78,121.03,132.82,3,0.0524,226.66,10,0.0003
live_ep_000007_NONE,NONE,inventory-service,python-simulator,42.5,1785923678.0399222,23,0.9231,0.0769,closed,0.313,31.3,0.462,1.89,16.99,3.36,10.57,0.0072,5.7,516.5,0.0086,0.0002,0.2109,0.2822,3,92.27,144.78,147.89,16,0.0388,226.15,13,0.0018
live_ep_000007_NONE,NONE,inventory-service,python-simulator,43.0,1785923678.5408995,78,0.9645,0.0355,closed,0.4524,45.24,0.2862,2.26,22.03,3.51,6.98,0.0025,36.43,492.7,0.0016,0.0026,0.2327,0.1875,4,89.89,97.76,119.91,12,0.0862,205.35,14,0.0059
live_ep_000007_NONE,NONE,inventory-service,python-simulator,43.5,1785923679.0411987,93,0.9539,0.0461,closed,0.3381,33.81,0.4203,5.9,13.22,4.32,6.24,0.0072,2.0,505.6,0.0055,0.003,0.2546,0.2862,1,86.73,113.54,124.93,3,0.1,205.04,10,0.0187
live_ep_000007_NONE,NONE,inventory-service,python-simulator,44.0,1785923679.5505807,54,0.99,0.01,closed,0.3487,34.87,0.2725,2.43,31.95,4.22,3.67,0.0062,2.99,511.5,0.0029,0.0031,0.1669,0.2603,2,92.13,106.18,130.86,19,0.037,186.44,4,0.0047
live_ep_000007_NONE,NONE,inventory-service,python-simulator,44.5,1785923680.0508068,97,0.9747,0.0253,closed,0.3408,34.08,0.387,1.8,10.14,6.48,8.7,0.0075,2.0,513.2,0.0044,0.0015,0.2391,0.2547,4,91.34,106.86,107.89,13,0.009,192.82,4,0.0051
