episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,6.5,1785922619.3317182,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=658ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,7.0,1785922619.8321385,ERROR,SocketTimeoutException,ERROR upstream_timeout=17.49% p99=496ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,7.5,1785922620.3323898,ERROR,SocketTimeoutException,ERROR upstream_timeout=17.00% p99=520ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,8.0,1785922620.8327363,ERROR,SocketTimeoutException,ERROR upstream_timeout=29.18% p99=581ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,8.5,1785922621.3329377,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.67% p99=714ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,9.0,1785922621.8333359,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=1060ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,9.5,1785922622.3338253,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=813ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,10.0,1785922622.8340642,ERROR,SocketTimeoutException,ERROR upstream_timeout=28.31% p99=624ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,10.5,1785922623.3346367,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=947ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,11.0,1785922623.8351452,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=661ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,11.5,1785922624.3353784,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.41% p99=736ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,12.0,1785922624.8375347,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=807ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,12.5,1785922625.3400104,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=841ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,13.0,1785922625.840554,ERROR,SocketTimeoutException,ERROR upstream_timeout=17.46% p99=509ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,13.5,1785922626.3408542,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=867ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,14.0,1785922626.8416471,ERROR,SocketTimeoutException,ERROR upstream_timeout=34.52% p99=794ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,14.5,1785922627.3427591,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=910ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,15.0,1785922627.8430223,ERROR,SocketTimeoutException,ERROR upstream_timeout=33.25% p99=524ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,15.5,1785922628.3436499,ERROR,SocketTimeoutException,ERROR upstream_timeout=44.80% p99=829ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,16.0,1785922628.8443034,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=906ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,16.5,1785922629.344955,ERROR,SocketTimeoutException,ERROR upstream_timeout=53.68% p99=849ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,17.0,1785922629.8452759,ERROR,SocketTimeoutException,ERROR upstream_timeout=23.41% p99=531ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,17.5,1785922630.345376,ERROR,SocketTimeoutException,ERROR upstream_timeout=26.55% p99=589ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,18.0,1785922630.8457873,ERROR,SocketTimeoutException,ERROR upstream_timeout=39.52% p99=619ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,18.5,1785922631.3463542,ERROR,SocketTimeoutException,ERROR upstream_timeout=52.19% p99=655ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,19.0,1785922631.8468087,ERROR,SocketTimeoutException,ERROR upstream_timeout=54.48% p99=733ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,19.5,1785922632.3469946,ERROR,SocketTimeoutException,ERROR upstream_timeout=50.87% p99=843ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,20.0,1785922632.8470988,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=832ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,20.5,1785922633.3475251,ERROR,SocketTimeoutException,ERROR upstream_timeout=37.98% p99=622ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,21.0,1785922633.847651,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=844ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,21.5,1785922634.3479965,ERROR,SocketTimeoutException,ERROR upstream_timeout=52.21% p99=827ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,22.0,1785922634.8483584,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=767ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,22.5,1785922635.348683,ERROR,SocketTimeoutException,ERROR upstream_timeout=20.36% p99=598ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,23.0,1785922635.8491948,ERROR,SocketTimeoutException,ERROR upstream_timeout=52.07% p99=861ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,23.5,1785922636.349547,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=855ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,24.0,1785922636.8496852,ERROR,SocketTimeoutException,ERROR upstream_timeout=17.66% p99=591ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,24.5,1785922637.349841,ERROR,SocketTimeoutException,ERROR upstream_timeout=54.12% p99=937ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,25.0,1785922637.8500037,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.33% p99=698ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,25.5,1785922638.3502781,ERROR,SocketTimeoutException,ERROR upstream_timeout=49.67% p99=828ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,26.0,1785922638.8507533,ERROR,SocketTimeoutException,ERROR upstream_timeout=20.47% p99=402ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,26.5,1785922639.3513062,ERROR,SocketTimeoutException,ERROR upstream_timeout=35.49% p99=740ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,27.0,1785922639.851433,ERROR,SocketTimeoutException,ERROR upstream_timeout=36.90% p99=687ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,27.5,1785922640.351648,ERROR,SocketTimeoutException,ERROR upstream_timeout=44.51% p99=637ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,28.0,1785922640.8517654,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.53% p99=769ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,28.5,1785922641.352139,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.45% p99=677ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,29.0,1785922641.8525531,ERROR,SocketTimeoutException,ERROR upstream_timeout=31.75% p99=552ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,29.5,1785922642.3531115,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=795ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,30.0,1785922642.8536682,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.88% p99=731ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,30.5,1785922643.3538642,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=818ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,31.0,1785922643.8541503,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=974ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,31.5,1785922644.3546603,ERROR,SocketTimeoutException,ERROR upstream_timeout=48.12% p99=871ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,32.0,1785922644.8550675,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=749ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,32.5,1785922645.3554788,ERROR,SocketTimeoutException,ERROR upstream_timeout=26.47% p99=544ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,33.0,1785922645.8557155,ERROR,SocketTimeoutException,ERROR upstream_timeout=26.57% p99=653ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,33.5,1785922646.3559225,ERROR,SocketTimeoutException,ERROR upstream_timeout=35.26% p99=608ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,34.0,1785922646.8564725,ERROR,SocketTimeoutException,ERROR upstream_timeout=53.56% p99=908ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,34.5,1785922647.3573558,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=848ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,35.0,1785922647.8577828,ERROR,SocketTimeoutException,ERROR upstream_timeout=38.43% p99=693ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,35.5,1785922648.3582368,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.53% p99=733ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,36.0,1785922648.8584592,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.66% p99=784ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,36.5,1785922649.3588152,ERROR,SocketTimeoutException,ERROR upstream_timeout=36.15% p99=804ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,37.0,1785922649.8589723,ERROR,SocketTimeoutException,ERROR upstream_timeout=32.60% p99=593ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,37.5,1785922650.3595374,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=731ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,38.0,1785922650.8598466,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=833ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,38.5,1785922651.360339,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=849ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,39.0,1785922651.8605888,ERROR,SocketTimeoutException,ERROR upstream_timeout=34.15% p99=673ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,39.5,1785922652.3608122,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=734ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,40.0,1785922652.8609807,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=807ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,40.5,1785922653.3610575,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=882ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,41.0,1785922653.8613296,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=785ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,41.5,1785922654.3615913,ERROR,SocketTimeoutException,ERROR upstream_timeout=27.44% p99=616ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,42.0,1785922654.8661733,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.99% p99=582ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,42.5,1785922655.3664308,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=926ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,43.0,1785922655.8669963,ERROR,SocketTimeoutException,ERROR upstream_timeout=52.81% p99=787ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,43.5,1785922656.3674922,ERROR,SocketTimeoutException,ERROR upstream_timeout=53.27% p99=931ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,44.0,1785922656.8680434,ERROR,SocketTimeoutException,ERROR upstream_timeout=54.45% p99=922ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,44.5,1785922657.3683925,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=974ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,45.0,1785922657.8685544,ERROR,SocketTimeoutException,ERROR upstream_timeout=41.20% p99=877ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,45.5,1785922658.3689115,ERROR,SocketTimeoutException,ERROR upstream_timeout=40.21% p99=437ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,46.0,1785922658.8692925,ERROR,SocketTimeoutException,ERROR upstream_timeout=29.58% p99=678ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,46.5,1785922659.3698199,ERROR,SocketTimeoutException,ERROR upstream_timeout=54.03% p99=761ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,47.0,1785922659.8704872,ERROR,SocketTimeoutException,ERROR upstream_timeout=31.00% p99=718ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,47.5,1785922660.372406,ERROR,SocketTimeoutException,ERROR upstream_timeout=29.83% p99=617ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,48.0,1785922660.8726547,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=845ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,48.5,1785922661.3728545,ERROR,SocketTimeoutException,ERROR upstream_timeout=36.03% p99=841ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,49.0,1785922661.87302,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.18% p99=813ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,49.5,1785922662.4155562,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=916ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,50.0,1785922662.9160156,ERROR,SocketTimeoutException,ERROR upstream_timeout=19.62% p99=521ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,50.5,1785922663.4161398,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=708ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,51.0,1785922663.9165285,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=917ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,51.5,1785922664.416926,ERROR,SocketTimeoutException,ERROR upstream_timeout=38.55% p99=643ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,52.0,1785922664.9172962,ERROR,SocketTimeoutException,ERROR upstream_timeout=31.49% p99=653ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,52.5,1785922665.4174457,ERROR,SocketTimeoutException,ERROR upstream_timeout=36.89% p99=468ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,53.0,1785922665.9176195,ERROR,SocketTimeoutException,ERROR upstream_timeout=47.79% p99=851ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,53.5,1785922666.4181669,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=817ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,54.0,1785922666.9184537,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=834ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,54.5,1785922667.418984,ERROR,SocketTimeoutException,ERROR upstream_timeout=44.20% p99=759ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,55.0,1785922667.919143,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=857ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,55.5,1785922668.4195378,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=760ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,56.0,1785922668.9202995,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=876ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,56.5,1785922669.420753,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=925ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,57.0,1785922669.9212725,ERROR,SocketTimeoutException,ERROR upstream_timeout=44.62% p99=532ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,57.5,1785922670.4213734,ERROR,SocketTimeoutException,ERROR upstream_timeout=41.30% p99=714ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,58.0,1785922670.9218411,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=804ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,58.5,1785922671.4222763,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=829ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,59.0,1785922671.9227164,ERROR,SocketTimeoutException,ERROR upstream_timeout=51.02% p99=825ms
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,59.5,1785922672.4234982,ERROR,SocketTimeoutException,ERROR upstream_timeout=55.00% p99=865ms
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,0.0,1785922672.92469,WARNING,,WARN retry_cnt=0.02 rps=146 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,0.5,1785922673.4248455,WARNING,,WARN retry_cnt=0.00 rps=198 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,1.0,1785922673.9257407,WARNING,,WARN retry_cnt=0.10 rps=184 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,1.5,1785922674.4280393,WARNING,,WARN retry_cnt=0.02 rps=200 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,2.0,1785922674.9291234,WARNING,,WARN retry_cnt=0.00 rps=207 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,2.5,1785922675.4292288,WARNING,,WARN retry_cnt=0.09 rps=218 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,3.0,1785922675.9301689,WARNING,,WARN retry_cnt=0.01 rps=166 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,3.5,1785922676.430264,WARNING,,WARN retry_cnt=0.07 rps=213 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,4.0,1785922676.9306967,WARNING,,WARN retry_cnt=0.01 rps=219 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,4.5,1785922677.4311702,WARNING,,WARN retry_cnt=0.10 rps=199 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,5.0,1785922677.9314914,WARNING,,WARN retry_cnt=0.10 rps=200 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,5.5,1785922678.4317708,WARNING,,WARN retry_cnt=0.04 rps=176 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,6.0,1785922678.9323127,WARNING,,WARN retry_cnt=0.02 rps=212 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,6.5,1785922679.4328363,WARNING,,WARN retry_cnt=0.03 rps=213 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,7.0,1785922679.933166,WARNING,,WARN retry_cnt=0.02 rps=208 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,7.5,1785922680.4333527,WARNING,,WARN retry_cnt=0.03 rps=191 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,8.0,1785922680.9338548,WARNING,,WARN retry_cnt=0.01 rps=183 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,8.5,1785922681.4342036,WARNING,,WARN retry_cnt=0.02 rps=200 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,9.0,1785922681.9345605,WARNING,,WARN retry_cnt=0.66 rps=598 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,9.5,1785922682.4347541,WARNING,,WARN retry_cnt=0.49 rps=496 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,10.0,1785922682.9351723,WARNING,,WARN retry_cnt=0.75 rps=650 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,10.5,1785922683.4357057,WARNING,,WARN retry_cnt=0.76 rps=654 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,11.0,1785922683.9358711,WARNING,,WARN retry_cnt=0.68 rps=609 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,11.5,1785922684.4360456,WARNING,,WARN retry_cnt=0.59 rps=555 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,12.0,1785922684.9361217,WARNING,,WARN retry_cnt=0.53 rps=519 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,12.5,1785922685.4366503,WARNING,,WARN retry_cnt=0.73 rps=636 -- retry storm
live_ep_000005_RETRY_STORM,RETRY_STORM,auth-service,13.0,1785922685.9369998,WARNING,,WARN retry_cnt=0.82 rps=690 -- retry storm
