episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,21.0,1785924035.9341788,78,0.9472,0.0528,closed,0.3802,38.02,0.3618,9.02,25.8,5.11,5.97,0.0091,7.49,528.8,0.0035,0.0026,0.2461,0.2555,2,94.86,114.87,165.52,36,0.0212,208.09,72,0.0044
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,21.5,1785924036.4345984,136,0.9285,0.0715,closed,0.3737,37.37,0.317,8.86,13.74,5.09,5.97,0.0025,7.31,541.9,0.0003,0.0005,0.2642,0.2673,2,84.49,108.67,123.1,40,0.079,185.03,80,0.0066
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,22.0,1785924036.9347973,145,0.99,0.01,closed,0.2814,28.14,0.2388,11.7,12.84,8.53,5.1,0.0036,13.35,537.6,0.0001,0.0014,0.3611,0.2566,0,107.41,173.52,181.89,56,0.0256,202.79,112,0.0008
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,22.5,1785924037.435061,126,0.9807,0.0193,closed,0.257,25.7,0.3263,16.39,30.11,5.13,4.92,0.0043,10.99,512.2,0.002,0.0082,0.2389,0.3018,0,111.03,177.08,180.26,52,0.0058,200.46,104,0.0009
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,23.0,1785924037.9364815,94,0.9763,0.0237,closed,0.3426,34.26,0.3718,11.78,30.03,2.65,4.35,0.0013,4.49,541.2,0.0035,0.0001,0.2438,0.2851,0,111.93,128.85,162.01,51,0.0747,153.53,102,0.0096
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,23.5,1785924038.436614,80,0.99,0.01,closed,0.3444,34.44,0.2812,14.84,13.2,4.78,4.69,0.0095,10.98,524.5,0.0086,0.0037,0.2992,0.2937,0,117.2,119.05,157.79,63,0.0324,158.1,126,0.0052
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,24.0,1785924038.9373095,72,0.9426,0.0574,closed,0.3442,34.42,0.3397,11.96,20.39,5.71,4.67,0.014,35.35,518.7,0.0037,0.0041,0.3496,0.2351,0,102.67,168.27,181.13,44,0.1,171.77,88,0.0001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,24.5,1785924039.4378066,121,0.9534,0.0466,closed,0.329,32.9,0.3501,13.27,27.17,3.46,3.19,0.0048,23.49,519.3,0.01,0.001,0.2234,0.2366,3,111.49,113.35,151.86,54,0.0484,187.13,108,0.0091
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,25.0,1785924039.938127,92,0.88,0.12,closed,0.3321,33.21,0.3392,12.33,25.9,5.25,8.57,0.0078,12.2,540.0,0.0031,0.003,0.2984,0.2285,2,89.64,139.11,151.1,43,0.035,176.3,86,0.0021
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,25.5,1785924040.4387438,100,0.88,0.12,closed,0.3668,36.68,0.3912,14.7,33.11,6.87,3.23,0.0062,31.67,521.0,0.0203,0.0024,0.2254,0.2619,2,114.91,189.71,203.65,71,0.1,182.92,142,0.027
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,26.0,1785924040.939114,104,0.959,0.041,closed,0.381,38.1,0.3349,23.03,12.3,11.87,5.21,0.0065,14.06,541.9,0.0031,0.0002,0.2052,0.243,2,113.36,206.13,225.94,66,0.0032,195.68,132,0.0019
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,26.5,1785924041.4394205,61,0.9553,0.0447,closed,0.3436,34.36,0.2476,14.42,19.07,4.05,3.44,0.0174,4.61,511.2,0.0012,0.0018,0.2709,0.2426,4,102.16,157.99,160.48,46,0.0617,213.11,92,0.0039
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,27.0,1785924041.939528,53,0.9663,0.0337,closed,0.2905,29.05,0.2258,11.34,22.17,4.25,4.69,0.0073,33.2,536.8,0.0008,0.0026,0.2426,0.2706,3,92.73,146.02,188.68,52,0.0327,189.45,104,0.0009
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,27.5,1785924042.4396558,55,0.99,0.01,closed,0.3059,30.59,0.2337,16.72,18.88,4.66,5.16,0.0036,21.0,492.5,0.0049,0.003,0.1758,0.2427,2,126.21,129.8,175.19,59,0.0607,177.09,118,0.0006
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,28.0,1785924042.940038,135,0.9325,0.0675,closed,0.4199,41.99,0.4291,16.83,13.76,3.73,3.59,0.0045,28.89,538.2,0.014,0.0016,0.2527,0.2414,0,116.73,197.3,210.63,73,0.0177,215.3,146,0.001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,28.5,1785924043.4405248,118,0.88,0.12,closed,0.3007,30.07,0.519,15.3,21.4,6.25,4.24,0.0164,16.68,549.3,0.0232,0.003,0.2834,0.2423,4,108.93,193.62,203.83,74,0.0726,204.21,148,0.0017
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,29.0,1785924043.940942,62,0.9723,0.0277,closed,0.3376,33.76,0.3246,16.91,23.92,6.22,5.5,0.0051,4.68,555.0,0.0006,0.0015,0.1777,0.2483,3,108.82,156.4,174.44,57,0.0203,206.78,114,0.0001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,29.5,1785924044.441352,95,0.99,0.01,closed,0.3882,38.82,0.4787,20.64,26.45,3.43,5.28,0.0065,3.1,536.1,0.0006,0.0033,0.2185,0.2546,2,105.1,123.92,202.05,60,0.0617,190.7,120,0.0078
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,30.0,1785924044.9415107,81,0.9583,0.0417,closed,0.3321,33.21,0.3008,15.1,19.79,5.18,8.32,0.0018,12.51,498.0,0.0023,0.0035,0.2838,0.2995,1,111.08,116.11,142.25,73,0.0168,193.65,146,0.0041
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,30.5,1785924045.4417129,115,0.88,0.12,closed,0.2832,28.32,0.2799,21.81,41.45,2.52,7.11,0.0083,6.17,520.7,0.0001,0.0015,0.2098,0.2987,4,106.12,118.18,184.36,77,0.0131,213.04,154,0.0075
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,31.0,1785924045.942215,71,0.99,0.01,closed,0.3214,32.14,0.3765,19.1,29.37,10.29,9.19,0.0057,2.69,513.7,0.0058,0.0017,0.2714,0.19,1,114.61,133.26,175.32,80,0.0095,179.83,160,0.001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,31.5,1785924046.4427261,119,0.9586,0.0414,closed,0.4241,42.41,0.4174,14.37,30.74,4.23,9.53,0.0141,2.0,550.8,0.0,0.0031,0.2412,0.2179,1,108.78,109.88,203.47,66,0.0671,189.94,132,0.0128
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,32.0,1785924046.9428277,143,0.9215,0.0785,closed,0.3271,32.71,0.321,14.67,19.14,4.02,5.43,0.0033,4.81,532.9,0.0103,0.0009,0.248,0.3052,2,98.8,134.36,163.66,65,0.0042,195.25,130,0.001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,32.5,1785924047.4433308,142,0.99,0.01,closed,0.3802,38.02,0.4792,18.44,26.37,3.84,3.54,0.0077,3.91,539.6,0.0032,0.0061,0.2872,0.2523,0,114.15,139.75,167.65,73,0.0293,221.98,146,0.0069
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,33.0,1785924047.9437232,65,0.9319,0.0681,closed,0.3428,34.28,0.4165,14.87,16.81,6.79,12.98,0.0051,4.67,512.0,0.0051,0.0027,0.1528,0.25,0,114.12,173.47,179.75,63,0.0339,180.84,126,0.01
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,33.5,1785924048.4442322,74,0.99,0.01,closed,0.318,31.8,0.3001,34.69,12.29,3.5,8.93,0.0034,2.0,540.3,0.0031,0.0001,0.2534,0.2691,3,105.76,167.21,194.36,67,0.0228,200.49,134,0.0097
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,34.0,1785924048.944418,116,0.949,0.051,closed,0.4205,42.05,0.2513,14.18,25.3,7.02,4.79,0.0068,2.0,542.8,0.0018,0.0017,0.2833,0.2702,3,96.64,155.93,207.21,61,0.005,194.75,122,0.0042
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,34.5,1785924049.444996,78,0.9339,0.0661,closed,0.3662,36.62,0.3387,20.79,22.05,3.45,5.7,0.0164,8.93,480.4,0.0,0.0003,0.2438,0.2245,2,103.79,171.48,205.75,64,0.025,190.53,128,0.0135
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,35.0,1785924049.9460716,55,0.99,0.01,closed,0.3589,35.89,0.4145,14.43,16.02,5.29,2.82,0.002,9.87,526.4,0.0092,0.0003,0.2644,0.2831,0,98.42,111.1,206.31,65,0.0271,210.17,130,0.0139
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,35.5,1785924050.4471605,111,0.9072,0.0928,closed,0.3396,33.96,0.5021,21.39,25.8,3.37,5.93,0.0186,14.86,524.1,0.0054,0.0037,0.207,0.2515,0,114.98,169.02,230.77,91,0.0484,165.42,182,0.0127
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,36.0,1785924050.9474757,66,0.99,0.01,closed,0.3901,39.01,0.2894,20.86,17.35,2.58,5.21,0.0047,5.07,482.9,0.0,0.0003,0.1451,0.2731,4,123.94,185.43,231.03,68,0.013,168.63,136,0.0089
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,36.5,1785924051.4689476,60,0.9838,0.0162,closed,0.3708,37.08,0.4597,24.13,30.11,4.08,10.46,0.0181,8.35,515.0,0.0313,0.0003,0.1676,0.2475,2,117.64,185.51,232.11,81,0.0481,174.67,162,0.0076
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,37.0,1785924051.9694934,92,0.9419,0.0581,closed,0.2385,23.85,0.2992,16.73,19.14,2.74,8.92,0.0036,21.6,475.5,0.0011,0.0013,0.2962,0.2231,0,100.59,112.04,190.02,70,0.0168,211.68,140,0.0026
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,37.5,1785924052.4697275,129,0.9896,0.0104,closed,0.3505,35.05,0.3025,15.98,28.51,4.35,6.38,0.0056,6.86,517.7,0.0005,0.0001,0.2512,0.2747,3,109.69,193.29,215.19,67,0.002,192.85,134,0.0003
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,38.0,1785924052.9700632,68,0.9639,0.0361,closed,0.3032,30.32,0.4014,19.28,18.65,3.23,11.89,0.0136,56.83,480.6,0.0053,0.0036,0.2838,0.2601,1,121.31,223.91,248.1,92,0.0184,198.71,184,0.0024
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,38.5,1785924053.470582,152,0.9864,0.0136,closed,0.3389,33.89,0.323,18.5,19.34,3.64,6.4,0.0267,5.33,540.2,0.0116,0.0059,0.2674,0.2496,1,101.4,136.17,226.19,90,0.0701,219.88,180,0.0091
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,39.0,1785924053.9709709,135,0.9723,0.0277,closed,0.3736,37.36,0.4461,24.83,15.56,9.06,13.09,0.0021,12.86,506.4,0.0103,0.0028,0.2294,0.262,4,120.3,178.94,197.69,92,0.0023,182.23,184,0.0001
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,39.5,1785924054.4712584,150,0.9336,0.0664,closed,0.4797,47.97,0.3226,14.7,16.57,3.58,5.59,0.0139,6.55,524.9,0.0014,0.0042,0.2457,0.2009,2,99.76,134.76,208.41,71,0.0624,195.37,142,0.0051
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,40.0,1785924054.9716003,122,0.8924,0.1076,closed,0.3864,38.64,0.3809,22.85,21.07,3.13,6.7,0.0086,41.62,484.9,0.0207,0.0013,0.1795,0.2766,0,123.6,222.29,256.87,72,0.0298,206.43,144,0.004
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,python-simulator,40.5,1785924055.4716794,141,0.9386,0.0614,closed,0.3419,34.19,0.2474,20.85,23.81,3.6,5.2,0.0091,4.55,473.8,0.0044,0.0004,0.2665,0.1997,1,130.78,150.67,218.57,92,0.0018,190.91,184,0.003
