episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000040_NONE,NONE,order-service,python-simulator,3.3,1785987772.4623494,101,0.9782,0.0218,closed,0.3032,30.32,0.3489,4.75,18.34,4.88,11.72,0.0114,25.43,542.7,0.0005,0.0029,0.1246,0.2667,0,108.92,103.53,102.44,0,0.033,197.14,2,0.003
live_ep_000040_NONE,NONE,order-service,python-simulator,3.4,1785987772.562836,31,0.9798,0.0202,closed,0.3439,34.39,0.404,0.5,28.98,7.05,6.45,0.0143,2.48,522.0,0.0027,0.0082,0.1586,0.1947,2,99.01,115.14,115.64,5,0.1,183.91,6,0.0089
live_ep_000040_NONE,NONE,order-service,python-simulator,3.5,1785987772.6631427,78,0.9052,0.0948,closed,0.3521,35.21,0.4157,8.36,14.37,4.05,6.69,0.0113,8.82,506.5,0.0023,0.0009,0.3057,0.2775,2,78.48,101.45,135.58,4,0.013,187.3,8,0.0031
live_ep_000040_NONE,NONE,order-service,python-simulator,3.6,1785987772.7636762,55,0.99,0.01,closed,0.3384,33.84,0.3794,8.26,25.33,5.51,6.82,0.0047,12.06,520.6,0.0081,0.0001,0.2439,0.2507,2,93.18,101.99,141.13,3,0.0008,151.39,4,0.0007
live_ep_000040_NONE,NONE,order-service,python-simulator,3.7,1785987772.8642302,76,0.9585,0.0415,closed,0.4013,40.13,0.3472,5.61,27.52,2.99,4.38,0.0055,34.88,537.0,0.0156,0.0026,0.2631,0.2538,0,99.66,115.08,124.78,10,0.0027,170.48,4,0.0015
live_ep_000040_NONE,NONE,order-service,python-simulator,3.8,1785987772.964818,76,0.9783,0.0217,closed,0.2724,27.24,0.4074,7.07,25.53,1.93,5.56,0.0099,9.14,500.6,0.0118,0.0018,0.2782,0.2369,4,74.9,119.49,155.04,4,0.058,197.5,0,0.007
live_ep_000040_NONE,NONE,order-service,python-simulator,3.9,1785987773.065115,79,0.99,0.01,closed,0.2504,25.04,0.2755,2.92,22.82,3.84,2.0,0.0033,2.0,532.7,0.0135,0.0004,0.273,0.2704,3,88.11,90.64,127.89,2,0.0029,207.25,7,0.0064
live_ep_000040_NONE,NONE,order-service,python-simulator,4.0,1785987773.1655757,61,0.88,0.12,closed,0.3117,31.17,0.3385,4.99,11.89,5.37,5.74,0.0011,2.0,553.3,0.0005,0.0026,0.2803,0.2724,3,75.59,128.97,141.51,16,0.1,181.47,0,0.0093
live_ep_000040_NONE,NONE,order-service,python-simulator,4.1,1785987773.2662132,68,0.99,0.01,closed,0.3609,36.09,0.435,1.46,31.57,4.82,6.34,0.0197,9.42,525.4,0.0121,0.0023,0.1912,0.2746,3,79.92,107.61,141.57,8,0.1,190.05,10,0.0043
live_ep_000040_NONE,NONE,order-service,python-simulator,4.2,1785987773.366282,63,0.8992,0.1008,closed,0.3523,35.23,0.3052,0.68,19.25,4.62,4.65,0.0128,7.47,496.2,0.0011,0.0021,0.1777,0.2148,2,96.06,111.6,112.48,5,0.0567,196.91,8,0.0049
live_ep_000040_NONE,NONE,order-service,python-simulator,4.3,1785987773.4666703,49,0.9774,0.0226,closed,0.3535,35.35,0.3815,4.34,34.36,3.01,4.79,0.0247,16.79,513.7,0.0001,0.0014,0.2352,0.2359,2,83.72,111.64,115.46,18,0.0787,202.87,12,0.002
live_ep_000040_NONE,NONE,order-service,python-simulator,4.4,1785987773.5670063,95,0.8865,0.1135,closed,0.332,33.2,0.3106,11.75,33.62,5.26,3.99,0.0087,2.0,480.0,0.0036,0.0007,0.2456,0.2723,1,87.38,117.93,118.71,2,0.0368,195.94,3,0.0023
live_ep_000040_NONE,NONE,order-service,python-simulator,4.5,1785987773.6675096,47,0.99,0.01,closed,0.3223,32.23,0.4744,0.99,16.31,5.06,5.08,0.0223,6.74,514.2,0.0402,0.0008,0.2628,0.2754,0,104.5,114.85,133.21,19,0.0097,205.37,8,0.0051
live_ep_000040_NONE,NONE,order-service,python-simulator,4.6,1785987773.7676752,95,0.9766,0.0234,closed,0.2997,29.97,0.3247,2.48,16.16,7.03,11.22,0.0066,6.24,507.6,0.0086,0.0006,0.1821,0.263,1,92.49,103.18,132.89,10,0.0286,185.54,7,0.0009
live_ep_000040_NONE,NONE,order-service,python-simulator,4.7,1785987773.8681428,67,0.941,0.059,closed,0.3719,37.19,0.2647,4.31,17.0,2.9,4.13,0.0111,28.68,523.7,0.0015,0.0026,0.1791,0.2508,4,88.93,96.86,143.44,9,0.025,206.67,12,0.0011
live_ep_000040_NONE,NONE,order-service,python-simulator,4.8,1785987773.9682286,51,0.8881,0.1119,closed,0.4475,44.75,0.2447,13.26,13.9,3.39,4.77,0.0051,2.0,520.4,0.0018,0.006,0.1761,0.2285,2,80.87,110.16,129.09,16,0.0115,158.41,0,0.0069
live_ep_000040_NONE,NONE,order-service,python-simulator,4.9,1785987774.068729,48,0.9572,0.0428,closed,0.3681,36.81,0.2298,2.32,9.91,5.33,5.88,0.0092,28.53,510.4,0.0002,0.0037,0.3278,0.2576,0,89.82,97.03,99.04,0,0.0214,182.59,11,0.0035
live_ep_000040_NONE,NONE,order-service,python-simulator,5.0,1785987774.169053,84,0.9708,0.0292,closed,0.2915,29.15,0.3492,1.66,12.21,4.85,2.73,0.0135,12.6,487.9,0.0034,0.0002,0.3143,0.1888,1,88.36,97.21,135.14,16,0.1,207.89,6,0.0002
live_ep_000040_NONE,NONE,order-service,python-simulator,5.1,1785987774.2693074,83,0.9675,0.0325,closed,0.3784,37.84,0.4532,0.5,13.13,2.94,5.5,0.0154,2.0,480.1,0.0037,0.0026,0.1847,0.1826,3,79.48,89.82,127.3,3,0.022,222.5,13,0.0221
live_ep_000040_NONE,NONE,order-service,python-simulator,5.2,1785987774.3696733,69,0.99,0.01,closed,0.3289,32.89,0.4405,4.62,22.31,6.73,4.96,0.0219,2.0,514.5,0.0056,0.0,0.2268,0.2474,2,103.79,101.36,97.67,19,0.1,185.53,5,0.0114
live_ep_000040_NONE,NONE,order-service,python-simulator,5.3,1785987774.4698443,78,0.981,0.019,closed,0.376,37.6,0.444,8.52,21.99,5.14,8.54,0.0017,24.49,506.7,0.0074,0.0011,0.1997,0.264,1,87.29,141.43,145.92,2,0.039,152.12,10,0.0087
live_ep_000040_NONE,NONE,order-service,python-simulator,5.4,1785987774.5701184,108,0.9791,0.0209,closed,0.3974,39.74,0.3814,2.56,17.83,8.91,8.01,0.0006,50.97,462.5,0.0042,0.0023,0.2745,0.2653,0,104.42,119.01,122.73,0,0.007,210.23,11,0.0011
live_ep_000040_NONE,NONE,order-service,python-simulator,5.5,1785987774.6703882,103,0.9264,0.0736,closed,0.3757,37.57,0.4441,6.47,42.22,3.14,10.64,0.0017,12.44,517.6,0.0042,0.0046,0.3082,0.2571,2,97.99,117.04,117.13,12,0.01,204.51,11,0.0093
live_ep_000040_NONE,NONE,order-service,python-simulator,5.6,1785987774.7706048,60,0.9373,0.0627,closed,0.3404,34.04,0.2692,0.5,25.22,4.57,5.38,0.0157,8.05,499.6,0.0099,0.004,0.146,0.2512,1,85.34,94.17,97.81,12,0.0885,137.82,9,0.0112
live_ep_000040_NONE,NONE,order-service,python-simulator,5.7,1785987774.870934,55,0.9482,0.0518,closed,0.3448,34.48,0.287,2.31,27.03,5.81,4.24,0.0018,4.73,528.0,0.0025,0.0005,0.1561,0.2778,2,88.44,91.58,113.81,1,0.0034,182.38,3,0.0038
live_ep_000040_NONE,NONE,order-service,python-simulator,5.8,1785987774.97112,90,0.9893,0.0107,closed,0.2788,27.88,0.5453,3.51,18.49,6.67,3.43,0.0062,2.0,499.2,0.0065,0.0019,0.1584,0.2267,3,91.1,102.23,130.67,17,0.0333,195.15,13,0.0248
live_ep_000040_NONE,NONE,order-service,python-simulator,5.9,1785987775.0714767,25,0.9424,0.0576,closed,0.3588,35.88,0.3836,7.03,16.18,4.35,5.09,0.009,21.42,499.1,0.0048,0.0028,0.294,0.2418,3,104.79,111.18,121.42,5,0.0457,182.39,11,0.0014
live_ep_000040_NONE,NONE,order-service,python-simulator,6.0,1785987775.1718614,71,0.99,0.01,closed,0.3698,36.98,0.4995,0.94,18.76,13.5,4.51,0.011,37.26,498.9,0.0037,0.0026,0.1112,0.2223,4,101.0,114.65,137.52,5,0.1,181.33,1,0.0004
live_ep_000040_NONE,NONE,order-service,python-simulator,6.1,1785987775.2721925,114,0.9805,0.0195,closed,0.3748,37.48,0.5241,3.61,38.61,4.5,6.02,0.0019,8.79,527.4,0.0107,0.0006,0.2681,0.2832,0,61.87,85.99,134.08,1,0.0938,208.45,0,0.0022
live_ep_000040_NONE,NONE,order-service,python-simulator,6.2,1785987775.3723934,37,0.9408,0.0592,closed,0.3342,33.42,0.2736,3.23,28.43,6.69,5.52,0.0036,13.53,496.2,0.0021,0.0004,0.3809,0.2035,3,93.35,95.79,104.55,18,0.0076,174.42,0,0.011
live_ep_000040_NONE,NONE,order-service,python-simulator,6.3,1785987775.4724493,51,0.9777,0.0223,closed,0.3043,30.43,0.4248,1.59,18.77,3.44,5.77,0.0078,10.03,541.4,0.0074,0.0042,0.2377,0.3122,1,86.62,104.17,117.08,10,0.0323,202.31,6,0.0057
live_ep_000040_NONE,NONE,order-service,python-simulator,6.4,1785987775.5729258,85,0.9648,0.0352,closed,0.3523,35.23,0.2894,10.43,13.73,6.42,9.86,0.0015,2.36,502.2,0.0215,0.0002,0.2167,0.2687,0,102.91,128.76,140.2,12,0.0238,204.89,8,0.0117
live_ep_000040_NONE,NONE,order-service,python-simulator,6.5,1785987775.6734133,78,0.88,0.12,closed,0.2829,28.29,0.2402,0.67,26.23,7.38,6.15,0.0008,14.07,500.3,0.0023,0.0012,0.1879,0.2843,2,86.21,130.4,134.45,17,0.0279,189.39,13,0.0089
live_ep_000040_NONE,NONE,order-service,python-simulator,6.6,1785987775.7735605,117,0.99,0.01,closed,0.4458,44.58,0.318,9.6,18.83,7.58,5.75,0.0025,33.16,514.9,0.0031,0.0002,0.2497,0.2507,0,91.79,98.06,115.69,14,0.0189,224.25,7,0.0017
live_ep_000040_NONE,NONE,order-service,python-simulator,6.7,1785987775.874099,107,0.99,0.01,closed,0.2701,27.01,0.4009,4.35,15.78,4.88,3.7,0.0125,10.37,528.3,0.0056,0.0025,0.2632,0.2519,1,83.84,140.26,141.18,17,0.0157,197.47,13,0.0134
live_ep_000040_NONE,NONE,order-service,python-simulator,6.8,1785987775.9744506,41,0.99,0.01,closed,0.339,33.9,0.3536,3.39,31.25,6.12,8.12,0.0057,10.22,516.7,0.0016,0.0009,0.2632,0.2408,4,75.29,85.41,123.01,6,0.0084,204.79,3,0.0182
live_ep_000040_NONE,NONE,order-service,python-simulator,6.9,1785987776.0749838,55,0.9751,0.0249,closed,0.3113,31.13,0.2943,0.56,25.17,5.84,7.04,0.0183,56.23,532.9,0.0043,0.0002,0.347,0.2172,2,90.81,78.48,78.07,19,0.0497,161.23,1,0.0006
live_ep_000040_NONE,NONE,order-service,python-simulator,7.0,1785987776.1753738,101,0.88,0.12,closed,0.4911,49.11,0.3468,6.19,20.2,5.46,5.36,0.0009,16.61,549.7,0.0042,0.0002,0.2145,0.3342,2,92.73,94.14,94.54,2,0.0048,188.6,8,0.0004
live_ep_000040_NONE,NONE,order-service,python-simulator,7.1,1785987776.2758899,44,0.9103,0.0897,closed,0.3981,39.81,0.3583,5.35,14.52,5.85,5.95,0.0054,4.43,475.9,0.0097,0.0013,0.3283,0.22,0,70.13,123.95,127.18,7,0.0432,205.79,2,0.0001
live_ep_000040_NONE,NONE,order-service,python-simulator,7.2,1785987776.3764343,119,0.99,0.01,closed,0.3696,36.96,0.2994,1.2,19.75,12.71,7.0,0.0016,15.72,514.3,0.0026,0.0,0.2395,0.3057,1,90.74,106.33,111.44,19,0.0781,237.64,14,0.0011
live_ep_000040_NONE,NONE,order-service,python-simulator,7.3,1785987776.477252,114,0.99,0.01,closed,0.3847,38.47,0.296,15.1,18.79,7.84,6.2,0.0064,40.41,492.1,0.0001,0.0004,0.2802,0.1731,2,91.32,135.5,145.54,0,0.0061,173.01,6,0.0023
live_ep_000040_NONE,NONE,order-service,python-simulator,7.4,1785987776.5779428,50,0.9032,0.0968,closed,0.3026,30.26,0.2706,2.33,30.27,5.33,6.29,0.0093,7.23,543.4,0.0209,0.0048,0.3423,0.2757,2,97.08,121.46,124.55,6,0.0706,210.3,14,0.0038
live_ep_000040_NONE,NONE,order-service,python-simulator,7.5,1785987776.6785147,114,0.9869,0.0131,closed,0.3693,36.93,0.3685,1.37,19.96,4.64,5.98,0.0031,19.92,503.0,0.0001,0.0012,0.2376,0.2386,2,82.21,84.07,109.76,9,0.0135,201.33,2,0.0083
live_ep_000040_NONE,NONE,order-service,python-simulator,7.6,1785987776.7793076,31,0.9828,0.0172,closed,0.3816,38.16,0.4074,0.5,19.26,4.11,4.27,0.0256,5.03,530.5,0.0033,0.0012,0.2345,0.2881,1,94.86,95.13,107.37,15,0.1,175.81,3,0.0081
live_ep_000040_NONE,NONE,order-service,python-simulator,7.7,1785987776.8795552,40,0.9542,0.0458,closed,0.2937,29.37,0.4426,2.9,26.44,2.76,3.8,0.0039,17.43,534.3,0.0226,0.0013,0.2658,0.2609,2,96.92,113.42,121.27,11,0.0132,257.95,12,0.0017
live_ep_000040_NONE,NONE,order-service,python-simulator,7.8,1785987776.980082,90,0.9636,0.0364,closed,0.3,30.0,0.2697,7.15,27.19,4.7,3.52,0.0115,37.65,513.9,0.0084,0.0002,0.2299,0.237,2,80.76,107.98,132.54,15,0.0102,188.43,1,0.0019
live_ep_000040_NONE,NONE,order-service,python-simulator,7.9,1785987777.0804493,83,0.88,0.12,closed,0.3347,33.47,0.4351,0.5,16.0,3.03,8.12,0.0067,2.0,474.7,0.0089,0.0006,0.2517,0.2285,1,76.32,105.98,118.05,5,0.1,190.53,8,0.0002
live_ep_000040_NONE,NONE,order-service,python-simulator,8.0,1785987777.180923,21,0.9192,0.0808,closed,0.3911,39.11,0.3808,5.24,23.23,3.52,9.73,0.0158,4.48,517.0,0.0041,0.0022,0.3565,0.2633,2,89.89,96.33,115.79,18,0.1,193.72,4,0.0035
live_ep_000040_NONE,NONE,order-service,python-simulator,8.1,1785987777.281318,93,0.9546,0.0454,closed,0.2945,29.45,0.3706,3.43,17.36,4.17,4.53,0.0068,28.09,547.6,0.0045,0.0037,0.2644,0.2575,2,79.26,136.29,159.02,18,0.045,196.1,13,0.0007
live_ep_000040_NONE,NONE,order-service,python-simulator,8.2,1785987777.3820047,99,0.99,0.01,closed,0.3354,33.54,0.4373,7.47,13.8,4.88,3.74,0.0155,10.29,508.0,0.0052,0.0013,0.1619,0.2348,3,86.18,97.56,106.98,11,0.0445,169.6,11,0.0046
live_ep_000040_NONE,NONE,order-service,python-simulator,8.3,1785987777.4824488,41,0.9832,0.0168,closed,0.3066,30.66,0.3622,7.54,25.78,6.69,7.09,0.0132,11.32,539.5,0.0011,0.0002,0.2816,0.264,4,89.81,97.3,126.5,6,0.1,180.44,6,0.0047
live_ep_000040_NONE,NONE,order-service,python-simulator,8.4,1785987777.582794,37,0.88,0.12,closed,0.3452,34.52,0.383,11.2,21.4,4.25,5.24,0.01,6.84,493.9,0.0,0.0005,0.3461,0.2741,2,91.51,106.38,109.47,6,0.0213,194.21,9,0.0058
live_ep_000040_NONE,NONE,order-service,python-simulator,8.5,1785987777.6831691,32,0.9639,0.0361,closed,0.366,36.6,0.3583,3.29,31.11,4.31,9.4,0.0048,4.37,517.9,0.0052,0.0022,0.2671,0.3146,1,97.98,100.92,110.89,17,0.0137,216.5,8,0.0228
live_ep_000040_NONE,NONE,order-service,python-simulator,8.6,1785987777.7836392,81,0.9253,0.0747,closed,0.3331,33.31,0.2952,9.82,35.89,4.41,4.86,0.0028,3.12,524.8,0.0047,0.003,0.2898,0.2442,3,102.86,108.93,131.93,6,0.002,172.57,11,0.0023
live_ep_000040_NONE,NONE,order-service,python-simulator,8.7,1785987777.883869,44,0.8882,0.1118,closed,0.3575,35.75,0.2299,2.83,21.15,4.51,4.33,0.0273,7.32,486.2,0.0025,0.0083,0.2299,0.2152,3,91.29,98.65,106.07,18,0.0128,196.02,13,0.006
live_ep_000040_NONE,NONE,order-service,python-simulator,8.8,1785987777.984093,115,0.9652,0.0348,closed,0.4074,40.74,0.2384,4.03,21.66,4.25,6.62,0.0102,7.17,518.2,0.0033,0.006,0.2157,0.2005,4,89.27,106.46,113.53,9,0.0432,179.57,5,0.002
live_ep_000040_NONE,NONE,order-service,python-simulator,8.9,1785987778.084459,31,0.88,0.12,closed,0.4049,40.49,0.4033,5.88,15.67,3.0,3.78,0.0098,6.66,557.7,0.0,0.0002,0.3133,0.2969,2,98.99,128.49,131.73,11,0.0805,203.01,7,0.002
live_ep_000040_NONE,NONE,order-service,python-simulator,9.0,1785987778.1846082,86,0.9475,0.0525,closed,0.3212,32.12,0.4364,3.68,23.98,4.62,8.25,0.0236,8.77,503.0,0.0004,0.0025,0.2664,0.2067,4,74.77,95.86,99.82,6,0.0255,209.91,8,0.0046
live_ep_000040_NONE,NONE,order-service,python-simulator,9.1,1785987778.2847884,68,0.8973,0.1027,closed,0.3549,35.49,0.3252,3.07,25.2,12.36,6.75,0.0017,33.77,512.8,0.0006,0.0019,0.2937,0.2296,0,91.51,100.62,111.94,16,0.0146,194.06,1,0.0092
