episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,16.0,1785987824.11804,WARNING,,WARN db_p99=41ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,16.5,1785987824.6195357,WARNING,,WARN db_p99=36ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,17.0,1785987825.123227,WARNING,,WARN db_p99=36ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,17.5,1785987825.6268916,WARNING,,WARN db_p99=30ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,18.0,1785987826.1270397,WARNING,,WARN db_p99=49ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,18.5,1785987826.6277268,WARNING,,WARN db_p99=56ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,19.0,1785987827.145711,WARNING,,WARN db_p99=27ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,19.5,1785987827.647367,WARNING,,WARN db_p99=50ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,20.0,1785987828.1478922,WARNING,,WARN db_p99=44ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,20.5,1785987828.6479847,WARNING,,WARN db_p99=45ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,21.0,1785987829.148149,WARNING,,WARN db_p99=46ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,21.5,1785987829.6486907,WARNING,,WARN db_p99=39ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,22.0,1785987830.1490498,WARNING,,WARN db_p99=38ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,22.5,1785987830.6492648,WARNING,,WARN db_p99=66ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,23.0,1785987831.149441,WARNING,,WARN db_p99=50ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,23.5,1785987831.6517854,WARNING,,WARN db_p99=54ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,24.0,1785987832.15202,WARNING,,WARN db_p99=32ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,24.5,1785987832.65213,WARNING,,WARN db_p99=61ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,25.0,1785987833.1522071,WARNING,,WARN db_p99=65ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,25.5,1785987833.6524491,WARNING,,WARN db_p99=46ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,26.0,1785987834.1529572,WARNING,,WARN db_p99=44ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,26.5,1785987834.6532261,WARNING,,WARN db_p99=76ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,27.0,1785987835.153356,WARNING,,WARN db_p99=64ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,27.5,1785987835.6536453,WARNING,,WARN db_p99=48ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,28.0,1785987836.1541038,WARNING,,WARN db_p99=44ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,28.5,1785987836.6544304,WARNING,,WARN db_p99=61ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,29.0,1785987837.1546772,WARNING,,WARN db_p99=71ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,29.5,1785987837.6550548,WARNING,,WARN db_p99=53ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,30.0,1785987838.1556206,WARNING,,WARN db_p99=62ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,30.5,1785987838.6561131,WARNING,,WARN db_p99=55ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,31.0,1785987839.1563218,WARNING,,WARN db_p99=43ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,31.5,1785987839.6567829,WARNING,,WARN db_p99=92ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,32.0,1785987840.1574783,WARNING,,WARN db_p99=54ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,32.5,1785987840.6577885,WARNING,,WARN db_p99=39ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,33.0,1785987841.1581933,WARNING,,WARN db_p99=40ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,33.5,1785987841.6587293,WARNING,,WARN db_p99=72ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,34.0,1785987842.1592848,WARNING,,WARN db_p99=59ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,34.5,1785987842.6594381,WARNING,,WARN db_p99=75ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,35.0,1785987843.1597168,WARNING,,WARN db_p99=57ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,35.5,1785987843.6600094,WARNING,,WARN db_p99=114ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,36.0,1785987844.1600997,WARNING,,WARN db_p99=97ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,36.5,1785987844.6604068,WARNING,,WARN db_p99=68ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,37.0,1785987845.1644132,WARNING,,WARN db_p99=44ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,37.5,1785987845.6647584,WARNING,,WARN db_p99=61ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,38.0,1785987846.164917,WARNING,,WARN db_p99=73ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,38.5,1785987846.6654563,WARNING,,WARN db_p99=60ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,39.0,1785987847.1658676,WARNING,,WARN db_p99=69ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,39.5,1785987847.6661494,WARNING,,WARN db_p99=79ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,40.0,1785987848.166323,WARNING,,WARN db_p99=73ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,40.5,1785987848.6668618,WARNING,,WARN db_p99=83ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,41.0,1785987849.1673567,WARNING,,WARN db_p99=37ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,41.5,1785987849.6675878,WARNING,,WARN db_p99=72ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,42.0,1785987850.167948,WARNING,,WARN db_p99=87ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,42.5,1785987850.6682258,WARNING,,WARN db_p99=54ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,43.0,1785987851.1683638,WARNING,,WARN db_p99=67ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,43.5,1785987851.6686895,WARNING,,WARN db_p99=92ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,44.0,1785987852.171904,WARNING,,WARN db_p99=92ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,44.5,1785987852.6721566,WARNING,,WARN db_p99=88ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,45.0,1785987853.1726415,WARNING,,WARN db_p99=84ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,45.5,1785987853.6729264,WARNING,,WARN db_p99=80ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,46.0,1785987854.1732378,WARNING,,WARN db_p99=57ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,46.5,1785987854.6737523,WARNING,,WARN db_p99=104ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,47.0,1785987855.1738527,WARNING,,WARN db_p99=62ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,47.5,1785987855.6739833,WARNING,,WARN db_p99=91ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,48.0,1785987856.1745272,WARNING,,WARN db_p99=62ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,48.5,1785987856.6749465,WARNING,,WARN db_p99=76ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,49.0,1785987857.175294,WARNING,,WARN db_p99=120ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,49.5,1785987857.67569,WARNING,,WARN db_p99=89ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,50.0,1785987858.175943,WARNING,,WARN db_p99=95ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,50.5,1785987858.676239,WARNING,,WARN db_p99=76ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,51.0,1785987859.1766856,WARNING,,WARN db_p99=95ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,51.5,1785987859.6771407,WARNING,,WARN db_p99=121ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,52.0,1785987860.177269,WARNING,,WARN db_p99=88ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,52.5,1785987860.6774282,WARNING,,WARN db_p99=82ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,53.0,1785987861.1777458,WARNING,,WARN db_p99=90ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,53.5,1785987861.6779864,WARNING,,WARN db_p99=71ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,54.0,1785987862.1781504,WARNING,,WARN db_p99=136ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,54.5,1785987862.6785321,WARNING,,WARN db_p99=72ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,55.0,1785987863.1787174,WARNING,,WARN db_p99=92ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,55.5,1785987863.678966,WARNING,,WARN db_p99=79ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,56.0,1785987864.1793694,WARNING,,WARN db_p99=121ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,56.5,1785987864.6798942,WARNING,,WARN db_p99=59ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,57.0,1785987865.1804495,WARNING,,WARN db_p99=61ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,57.5,1785987865.6806185,WARNING,,WARN db_p99=90ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,58.0,1785987866.1809103,WARNING,,WARN db_p99=97ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,58.5,1785987866.6814713,WARNING,,WARN db_p99=93ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,59.0,1785987867.1819205,WARNING,,WARN db_p99=96ms -- slow query detected
live_ep_000041_DB_SLOWDOWN,DB_SLOWDOWN,order-service,59.5,1785987867.682245,WARNING,,WARN db_p99=99ms -- slow query detected
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,0.0,1785987868.1835182,CRITICAL,SystemOverloadException,CRITICAL cpu=31% err=0.15% p99=144ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,0.5,1785987868.683862,CRITICAL,SystemOverloadException,CRITICAL cpu=35% err=0.57% p99=122ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,1.0,1785987869.184022,CRITICAL,SystemOverloadException,CRITICAL cpu=35% err=2.75% p99=133ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,1.5,1785987869.6843226,CRITICAL,SystemOverloadException,CRITICAL cpu=41% err=0.97% p99=108ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,2.0,1785987870.1844642,CRITICAL,SystemOverloadException,CRITICAL cpu=34% err=0.88% p99=127ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,2.5,1785987870.684793,CRITICAL,SystemOverloadException,CRITICAL cpu=31% err=0.56% p99=108ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,3.0,1785987871.1852748,CRITICAL,SystemOverloadException,CRITICAL cpu=51% err=0.23% p99=117ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,3.5,1785987871.6856837,CRITICAL,SystemOverloadException,CRITICAL cpu=39% err=0.27% p99=126ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,4.0,1785987872.1860938,CRITICAL,SystemOverloadException,CRITICAL cpu=45% err=0.47% p99=129ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,4.5,1785987872.6866918,CRITICAL,SystemOverloadException,CRITICAL cpu=32% err=1.73% p99=137ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,5.0,1785987873.187377,CRITICAL,SystemOverloadException,CRITICAL cpu=29% err=0.78% p99=134ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,5.5,1785987873.6878717,CRITICAL,SystemOverloadException,CRITICAL cpu=26% err=2.41% p99=106ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,6.0,1785987874.188326,CRITICAL,SystemOverloadException,CRITICAL cpu=32% err=2.00% p99=115ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,6.5,1785987874.6888883,CRITICAL,SystemOverloadException,CRITICAL cpu=40% err=0.20% p99=111ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,7.0,1785987875.1891963,CRITICAL,SystemOverloadException,CRITICAL cpu=85% err=0.14% p99=1644ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,7.5,1785987875.6896813,CRITICAL,SystemOverloadException,CRITICAL cpu=84% err=0.68% p99=1468ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,8.0,1785987876.1898007,CRITICAL,SystemOverloadException,CRITICAL cpu=79% err=2.28% p99=1487ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,8.5,1785987876.6899242,CRITICAL,SystemOverloadException,CRITICAL cpu=82% err=0.63% p99=1391ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,9.0,1785987877.1904285,CRITICAL,SystemOverloadException,CRITICAL cpu=82% err=1.35% p99=1502ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,9.5,1785987877.6907654,CRITICAL,SystemOverloadException,CRITICAL cpu=88% err=1.59% p99=1405ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,10.0,1785987878.1909423,CRITICAL,SystemOverloadException,CRITICAL cpu=80% err=1.21% p99=1643ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,10.5,1785987878.6913207,CRITICAL,SystemOverloadException,CRITICAL cpu=91% err=1.51% p99=1512ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,11.0,1785987879.1916401,CRITICAL,SystemOverloadException,CRITICAL cpu=80% err=0.79% p99=1278ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,11.5,1785987879.692206,CRITICAL,SystemOverloadException,CRITICAL cpu=87% err=0.96% p99=1401ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,12.0,1785987880.1946623,CRITICAL,SystemOverloadException,CRITICAL cpu=83% err=2.72% p99=1573ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,12.5,1785987880.6950047,CRITICAL,SystemOverloadException,CRITICAL cpu=89% err=2.43% p99=1667ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,13.0,1785987881.1953182,CRITICAL,SystemOverloadException,CRITICAL cpu=88% err=2.23% p99=1555ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,13.5,1785987881.6956723,CRITICAL,SystemOverloadException,CRITICAL cpu=79% err=1.71% p99=1469ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,14.0,1785987882.1960998,CRITICAL,SystemOverloadException,CRITICAL cpu=99% err=1.34% p99=1622ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,14.5,1785987882.696288,CRITICAL,SystemOverloadException,CRITICAL cpu=76% err=1.52% p99=1413ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,15.0,1785987883.196773,CRITICAL,SystemOverloadException,CRITICAL cpu=84% err=1.95% p99=1610ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,15.5,1785987883.6969852,CRITICAL,SystemOverloadException,CRITICAL cpu=83% err=2.50% p99=1624ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,16.0,1785987884.1970687,CRITICAL,SystemOverloadException,CRITICAL cpu=90% err=2.13% p99=1468ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,16.5,1785987884.6975436,CRITICAL,SystemOverloadException,CRITICAL cpu=76% err=1.70% p99=1309ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,17.0,1785987885.1977327,CRITICAL,SystemOverloadException,CRITICAL cpu=85% err=2.39% p99=1487ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,17.5,1785987885.698247,CRITICAL,SystemOverloadException,CRITICAL cpu=82% err=2.72% p99=1536ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,18.0,1785987886.1987333,CRITICAL,SystemOverloadException,CRITICAL cpu=80% err=2.03% p99=1423ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,18.5,1785987886.6992426,CRITICAL,SystemOverloadException,CRITICAL cpu=86% err=1.83% p99=1513ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,19.0,1785987887.1994028,CRITICAL,SystemOverloadException,CRITICAL cpu=98% err=3.19% p99=1632ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,19.5,1785987887.6995738,CRITICAL,SystemOverloadException,CRITICAL cpu=78% err=4.39% p99=1337ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,20.0,1785987888.1996722,CRITICAL,SystemOverloadException,CRITICAL cpu=82% err=2.99% p99=1351ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,20.5,1785987888.7000017,CRITICAL,SystemOverloadException,CRITICAL cpu=83% err=3.53% p99=1552ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,21.0,1785987889.2005033,CRITICAL,SystemOverloadException,CRITICAL cpu=79% err=3.13% p99=1462ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,21.5,1785987889.7010524,CRITICAL,SystemOverloadException,CRITICAL cpu=87% err=2.50% p99=1671ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,22.0,1785987890.2020836,CRITICAL,SystemOverloadException,CRITICAL cpu=85% err=3.59% p99=1490ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,22.5,1785987890.7030253,CRITICAL,SystemOverloadException,CRITICAL cpu=93% err=4.00% p99=1596ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,23.0,1785987891.2034051,CRITICAL,SystemOverloadException,CRITICAL cpu=83% err=4.79% p99=1499ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,23.5,1785987891.7037613,CRITICAL,SystemOverloadException,CRITICAL cpu=83% err=3.52% p99=1396ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,24.0,1785987892.2041116,CRITICAL,SystemOverloadException,CRITICAL cpu=86% err=4.14% p99=1479ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,24.5,1785987892.7043967,CRITICAL,SystemOverloadException,CRITICAL cpu=85% err=2.84% p99=1368ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,25.0,1785987893.2051256,CRITICAL,SystemOverloadException,CRITICAL cpu=76% err=3.38% p99=1357ms -- cascade
live_ep_000042_CASCADING_FAILURE,CASCADING_FAILURE,inventory-service,25.5,1785987893.7054193,CRITICAL,SystemOverloadException,CRITICAL cpu=86% err=4.46% p99=1439ms -- cascade
