episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
live_ep_000040_NONE,NONE,order-service,5.5,1785987774.6703882,INFO,,OK cpu=38% p99=117ms err=0.17%
live_ep_000040_NONE,NONE,order-service,5.6,1785987774.7706048,INFO,,OK cpu=34% p99=98ms err=1.57%
live_ep_000040_NONE,NONE,order-service,5.7,1785987774.870934,INFO,,OK cpu=34% p99=114ms err=0.18%
live_ep_000040_NONE,NONE,order-service,5.8,1785987774.97112,INFO,,OK cpu=28% p99=131ms err=0.62%
live_ep_000040_NONE,NONE,order-service,5.9,1785987775.0714767,INFO,,OK cpu=36% p99=121ms err=0.90%
live_ep_000040_NONE,NONE,order-service,6.0,1785987775.1718614,INFO,,OK cpu=37% p99=138ms err=1.10%
live_ep_000040_NONE,NONE,order-service,6.1,1785987775.2721925,INFO,,OK cpu=37% p99=134ms err=0.19%
live_ep_000040_NONE,NONE,order-service,6.2,1785987775.3723934,INFO,,OK cpu=33% p99=105ms err=0.36%
live_ep_000040_NONE,NONE,order-service,6.3,1785987775.4724493,INFO,,OK cpu=30% p99=117ms err=0.78%
live_ep_000040_NONE,NONE,order-service,6.4,1785987775.5729258,INFO,,OK cpu=35% p99=140ms err=0.15%
live_ep_000040_NONE,NONE,order-service,6.5,1785987775.6734133,INFO,,OK cpu=28% p99=134ms err=0.08%
live_ep_000040_NONE,NONE,order-service,6.6,1785987775.7735605,INFO,,OK cpu=45% p99=116ms err=0.25%
live_ep_000040_NONE,NONE,order-service,6.7,1785987775.874099,INFO,,OK cpu=27% p99=141ms err=1.25%
live_ep_000040_NONE,NONE,order-service,6.8,1785987775.9744506,INFO,,OK cpu=34% p99=123ms err=0.57%
live_ep_000040_NONE,NONE,order-service,6.9,1785987776.0749838,INFO,,OK cpu=31% p99=78ms err=1.83%
live_ep_000040_NONE,NONE,order-service,7.0,1785987776.1753738,INFO,,OK cpu=49% p99=95ms err=0.09%
live_ep_000040_NONE,NONE,order-service,7.1,1785987776.2758899,INFO,,OK cpu=40% p99=127ms err=0.54%
live_ep_000040_NONE,NONE,order-service,7.2,1785987776.3764343,INFO,,OK cpu=37% p99=111ms err=0.16%
live_ep_000040_NONE,NONE,order-service,7.3,1785987776.477252,INFO,,OK cpu=38% p99=146ms err=0.64%
live_ep_000040_NONE,NONE,order-service,7.4,1785987776.5779428,INFO,,OK cpu=30% p99=125ms err=0.93%
live_ep_000040_NONE,NONE,order-service,7.5,1785987776.6785147,INFO,,OK cpu=37% p99=110ms err=0.31%
live_ep_000040_NONE,NONE,order-service,7.6,1785987776.7793076,INFO,,OK cpu=38% p99=107ms err=2.56%
live_ep_000040_NONE,NONE,order-service,7.7,1785987776.8795552,INFO,,OK cpu=29% p99=121ms err=0.39%
live_ep_000040_NONE,NONE,order-service,7.8,1785987776.980082,INFO,,OK cpu=30% p99=133ms err=1.15%
live_ep_000040_NONE,NONE,order-service,7.9,1785987777.0804493,INFO,,OK cpu=33% p99=118ms err=0.67%
live_ep_000040_NONE,NONE,order-service,8.0,1785987777.180923,INFO,,OK cpu=39% p99=116ms err=1.58%
live_ep_000040_NONE,NONE,order-service,8.1,1785987777.281318,INFO,,OK cpu=29% p99=159ms err=0.68%
live_ep_000040_NONE,NONE,order-service,8.2,1785987777.3820047,INFO,,OK cpu=34% p99=107ms err=1.55%
live_ep_000040_NONE,NONE,order-service,8.3,1785987777.4824488,INFO,,OK cpu=31% p99=127ms err=1.32%
live_ep_000040_NONE,NONE,order-service,8.4,1785987777.582794,INFO,,OK cpu=35% p99=109ms err=1.00%
live_ep_000040_NONE,NONE,order-service,8.5,1785987777.6831691,INFO,,OK cpu=37% p99=111ms err=0.48%
live_ep_000040_NONE,NONE,order-service,8.6,1785987777.7836392,INFO,,OK cpu=33% p99=132ms err=0.28%
live_ep_000040_NONE,NONE,order-service,8.7,1785987777.883869,INFO,,OK cpu=36% p99=106ms err=2.73%
live_ep_000040_NONE,NONE,order-service,8.8,1785987777.984093,INFO,,OK cpu=41% p99=114ms err=1.02%
live_ep_000040_NONE,NONE,order-service,8.9,1785987778.084459,INFO,,OK cpu=40% p99=132ms err=0.98%
live_ep_000040_NONE,NONE,order-service,9.0,1785987778.1846082,INFO,,OK cpu=32% p99=100ms err=2.36%
live_ep_000040_NONE,NONE,order-service,9.1,1785987778.2847884,INFO,,OK cpu=35% p99=112ms err=0.17%
live_ep_000040_NONE,NONE,order-service,9.2,1785987778.3853478,INFO,,OK cpu=38% p99=120ms err=0.13%
live_ep_000040_NONE,NONE,order-service,9.3,1785987778.4854624,INFO,,OK cpu=35% p99=138ms err=0.70%
live_ep_000040_NONE,NONE,order-service,9.4,1785987778.585629,INFO,,OK cpu=37% p99=138ms err=0.08%
live_ep_000040_NONE,NONE,order-service,9.5,1785987778.6860108,INFO,,OK cpu=31% p99=104ms err=1.40%
live_ep_000040_NONE,NONE,order-service,9.6,1785987778.7862132,INFO,,OK cpu=28% p99=130ms err=2.11%
live_ep_000040_NONE,NONE,order-service,9.7,1785987778.886496,INFO,,OK cpu=33% p99=98ms err=0.60%
live_ep_000040_NONE,NONE,order-service,9.8,1785987778.987014,INFO,,OK cpu=29% p99=142ms err=0.43%
live_ep_000040_NONE,NONE,order-service,9.9,1785987779.0873075,INFO,,OK cpu=40% p99=162ms err=0.41%
live_ep_000040_NONE,NONE,order-service,10.0,1785987779.1876,INFO,,OK cpu=38% p99=122ms err=0.29%
live_ep_000040_NONE,NONE,order-service,10.1,1785987779.2881029,INFO,,OK cpu=30% p99=99ms err=1.12%
live_ep_000040_NONE,NONE,order-service,10.2,1785987779.388225,INFO,,OK cpu=33% p99=104ms err=0.77%
live_ep_000040_NONE,NONE,order-service,10.3,1785987779.4887464,INFO,,OK cpu=40% p99=103ms err=0.32%
live_ep_000040_NONE,NONE,order-service,10.4,1785987779.5893419,INFO,,OK cpu=38% p99=96ms err=0.43%
live_ep_000040_NONE,NONE,order-service,10.5,1785987779.6900096,INFO,,OK cpu=41% p99=113ms err=0.66%
live_ep_000040_NONE,NONE,order-service,10.6,1785987779.7903671,INFO,,OK cpu=48% p99=120ms err=0.28%
live_ep_000040_NONE,NONE,order-service,10.7,1785987779.8912632,INFO,,OK cpu=30% p99=121ms err=0.70%
live_ep_000040_NONE,NONE,order-service,10.8,1785987779.992128,INFO,,OK cpu=39% p99=123ms err=1.54%
live_ep_000040_NONE,NONE,order-service,10.9,1785987780.0922215,INFO,,OK cpu=42% p99=151ms err=0.43%
live_ep_000040_NONE,NONE,order-service,11.0,1785987780.1925564,INFO,,OK cpu=38% p99=103ms err=2.68%
live_ep_000040_NONE,NONE,order-service,11.1,1785987780.293015,INFO,,OK cpu=41% p99=122ms err=0.31%
live_ep_000040_NONE,NONE,order-service,11.2,1785987780.393827,INFO,,OK cpu=43% p99=133ms err=0.87%
live_ep_000040_NONE,NONE,order-service,11.3,1785987780.4945226,INFO,,OK cpu=27% p99=133ms err=0.42%
live_ep_000040_NONE,NONE,order-service,11.4,1785987780.5954216,INFO,,OK cpu=41% p99=135ms err=0.91%
live_ep_000040_NONE,NONE,order-service,11.5,1785987780.695994,INFO,,OK cpu=30% p99=97ms err=0.94%
live_ep_000040_NONE,NONE,order-service,11.6,1785987780.7966912,INFO,,OK cpu=32% p99=140ms err=0.49%
live_ep_000040_NONE,NONE,order-service,11.7,1785987780.8978148,INFO,,OK cpu=30% p99=107ms err=1.28%
live_ep_000040_NONE,NONE,order-service,11.8,1785987780.9979563,INFO,,OK cpu=40% p99=128ms err=1.02%
live_ep_000040_NONE,NONE,order-service,11.9,1785987781.0984468,INFO,,OK cpu=32% p99=106ms err=0.35%
