episode_id,failure_mode,service,source,elapsed_s,timestamp,active_connections,cache_hit_rate,cache_miss_rate,circuit_breaker_state,cpu_saturation,cpu_utilization,db_connection_pool,db_connection_wait,db_p99,disk_read_latency,disk_write_latency,error_rate,gc_pause_p99,heap_mb,http_4xx_rate,http_5xx_rate,iops_utilization,memory_utilization,network_errors,p50_latency,p95_latency,p99_latency,queue_lag,retry_count_per_request,rps,thread_pool_queue,upstream_timeout_rate
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,5.0,1785922617.8308473,70,0.8867,0.1133,half-open,0.3615,36.15,0.3307,0.81,24.75,7.82,7.97,0.3746,2.0,509.8,0.0471,0.1875,0.2699,0.2718,18,106.83,262.26,829.58,17,0.2341,182.27,10,0.4682
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,5.5,1785922618.3311682,38,0.9888,0.0112,half-open,0.3954,39.54,0.3097,6.21,16.31,4.45,4.78,0.3885,13.68,508.4,0.0516,0.1961,0.2519,0.2505,17,74.12,472.3,720.18,9,0.2428,218.63,10,0.4856
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,6.0,1785922618.831297,84,0.9849,0.0151,half-open,0.39,39.0,0.5433,6.75,19.08,3.88,2.78,0.3976,2.0,507.4,0.053,0.201,0.2155,0.2652,15,93.42,384.67,853.69,17,0.2485,209.11,5,0.497
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,6.5,1785922619.3317182,22,0.9715,0.0285,open,0.4,40.0,0.3432,3.46,22.02,3.72,3.09,0.44,6.23,532.5,0.0613,0.2251,0.203,0.2187,18,82.72,594.07,658.31,19,0.275,214.57,11,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,7.0,1785922619.8321385,118,0.9787,0.0213,closed,0.2748,27.48,0.2682,3.66,19.74,4.21,9.9,0.1399,8.61,533.8,0.0206,0.0736,0.2961,0.2803,9,90.68,425.3,496.01,1,0.0874,198.93,2,0.1749
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,7.5,1785922620.3323898,85,0.9677,0.0323,closed,0.3172,31.72,0.4285,1.61,29.4,2.12,2.24,0.136,7.66,513.7,0.0188,0.0709,0.3248,0.2483,7,77.09,205.86,519.68,15,0.085,215.27,4,0.17
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,8.0,1785922620.8327363,88,0.9335,0.0665,half-open,0.4376,43.76,0.3717,8.97,19.78,2.32,8.16,0.2335,13.93,521.6,0.0365,0.1186,0.297,0.2268,11,90.41,260.05,581.43,14,0.1459,247.84,9,0.2918
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,8.5,1785922621.3329377,75,0.9243,0.0757,half-open,0.3084,30.84,0.2899,1.79,16.02,4.7,4.99,0.3254,5.47,503.6,0.0415,0.1632,0.3186,0.2262,15,93.15,399.63,714.19,13,0.2034,180.12,3,0.4067
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,9.0,1785922621.8333359,22,0.9806,0.0194,open,0.3461,34.61,0.3257,2.94,23.24,5.94,3.66,0.44,5.44,529.4,0.0704,0.2243,0.2017,0.2016,19,83.34,467.72,1059.93,6,0.275,167.1,4,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,9.5,1785922622.3338253,25,0.9446,0.0554,open,0.4448,44.48,0.2953,3.73,14.56,2.92,4.31,0.44,8.84,538.9,0.0598,0.2225,0.2279,0.2735,19,73.05,454.8,812.7,13,0.275,172.71,14,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,10.0,1785922622.8340642,92,0.9586,0.0414,half-open,0.3507,35.07,0.3535,9.06,17.52,4.52,3.59,0.2264,2.0,508.4,0.0301,0.1198,0.2206,0.2283,11,94.41,203.39,624.1,12,0.1415,188.05,3,0.2831
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,10.5,1785922623.3346367,115,0.9255,0.0745,open,0.4009,40.09,0.3037,15.08,12.76,7.48,5.35,0.44,21.77,513.6,0.0593,0.2209,0.2099,0.2457,18,95.18,883.57,946.99,7,0.275,177.21,4,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,11.0,1785922623.8351452,31,0.9662,0.0338,open,0.3979,39.79,0.3048,0.56,16.69,2.62,7.46,0.44,10.76,514.3,0.0604,0.2201,0.3854,0.203,19,85.21,174.95,661.05,8,0.275,207.87,0,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,11.5,1785922624.3353784,115,0.985,0.015,half-open,0.2278,22.78,0.3043,24.64,12.17,5.17,4.86,0.3793,7.91,514.6,0.054,0.1918,0.2902,0.269,17,109.17,444.78,735.55,6,0.237,200.64,12,0.4741
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,12.0,1785922624.8375347,71,0.9043,0.0957,open,0.3961,39.61,0.3933,5.7,20.29,5.12,5.33,0.44,10.45,522.5,0.0585,0.2203,0.2393,0.2235,16,90.33,290.03,807.07,5,0.275,228.15,6,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,12.5,1785922625.3400104,107,0.88,0.12,open,0.3128,31.28,0.2741,6.73,17.17,2.82,10.02,0.44,2.0,511.7,0.0598,0.2202,0.1687,0.2826,19,86.13,286.09,840.54,2,0.275,172.46,12,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,13.0,1785922625.840554,46,0.9677,0.0323,closed,0.3683,36.83,0.3765,3.23,20.88,3.84,4.15,0.1397,49.27,530.6,0.0198,0.0713,0.258,0.246,9,74.72,234.78,509.33,17,0.0873,212.82,14,0.1746
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,13.5,1785922626.3408542,113,0.9563,0.0437,open,0.3893,38.93,0.3383,1.36,43.41,4.53,10.65,0.44,44.8,527.4,0.0551,0.2202,0.1338,0.2553,17,89.35,539.87,866.55,14,0.275,184.53,1,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,14.0,1785922626.8416471,85,0.891,0.109,half-open,0.3847,38.47,0.3535,5.27,24.78,3.52,4.04,0.2761,2.0,506.2,0.0347,0.1381,0.0882,0.2682,14,78.9,242.36,794.29,6,0.1726,169.54,13,0.3452
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,14.5,1785922627.3427591,70,0.9766,0.0234,open,0.241,24.1,0.3528,5.59,29.52,5.02,7.77,0.44,21.58,511.9,0.0557,0.2201,0.2467,0.2344,18,110.07,602.65,909.72,16,0.275,215.3,8,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,15.0,1785922627.8430223,29,0.9619,0.0381,half-open,0.3426,34.26,0.4073,0.5,24.13,6.95,8.88,0.266,22.6,496.4,0.0409,0.135,0.3205,0.2024,11,88.89,516.1,523.6,14,0.1663,194.45,5,0.3325
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,15.5,1785922628.3436499,28,0.99,0.01,half-open,0.337,33.7,0.4766,4.61,23.54,3.14,5.09,0.3584,2.41,470.5,0.0495,0.1808,0.2297,0.2116,13,96.37,112.31,828.71,5,0.224,178.25,0,0.448
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,16.0,1785922628.8443034,29,0.9756,0.0244,open,0.3628,36.28,0.3404,0.98,20.57,3.9,8.6,0.44,23.87,557.6,0.064,0.2215,0.2094,0.2473,17,86.12,828.24,906.46,3,0.275,188.32,8,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,16.5,1785922629.344955,78,0.99,0.01,open,0.3807,38.07,0.2574,18.52,19.44,8.01,8.93,0.4294,7.45,531.3,0.0684,0.215,0.2079,0.2628,16,89.41,334.58,848.85,18,0.2684,231.2,8,0.5368
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,17.0,1785922629.8452759,55,0.9045,0.0955,closed,0.296,29.6,0.3094,1.18,35.0,3.21,4.83,0.1873,16.54,503.0,0.0286,0.0956,0.0963,0.2967,9,84.2,335.68,530.97,18,0.1171,195.5,12,0.2341
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,17.5,1785922630.345376,62,0.99,0.01,half-open,0.2944,29.44,0.3612,10.19,15.92,6.04,5.2,0.2124,5.41,501.1,0.0268,0.1102,0.2525,0.2485,7,90.22,240.46,588.92,11,0.1328,214.96,5,0.2655
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,18.0,1785922630.8457873,67,0.99,0.01,half-open,0.276,27.6,0.328,8.68,14.9,4.28,3.73,0.3162,2.0,492.7,0.0407,0.1583,0.2172,0.2236,15,95.93,121.61,618.98,7,0.1976,192.76,3,0.3952
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,18.5,1785922631.3463542,49,0.99,0.01,open,0.3332,33.32,0.4076,7.05,23.62,2.98,5.75,0.4175,21.79,553.5,0.0605,0.2102,0.2805,0.2443,19,88.13,514.01,655.29,14,0.261,195.59,10,0.5219
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,19.0,1785922631.8468087,74,0.9437,0.0563,open,0.3825,38.25,0.3397,7.27,22.73,5.95,6.09,0.4358,21.0,520.4,0.0568,0.2217,0.2457,0.2197,18,94.59,637.99,733.01,19,0.2724,189.3,7,0.5448
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,19.5,1785922632.3469946,33,0.9848,0.0152,open,0.2942,29.42,0.448,0.98,29.97,4.96,8.17,0.407,3.2,536.5,0.0559,0.2058,0.3227,0.2516,18,83.64,495.39,843.22,0,0.2543,183.02,8,0.5087
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,20.0,1785922632.8470988,32,0.9864,0.0136,open,0.3906,39.06,0.3739,3.45,16.53,5.61,3.9,0.44,37.77,498.6,0.0564,0.2212,0.3725,0.221,16,90.99,749.23,832.14,13,0.275,188.0,8,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,20.5,1785922633.3475251,94,0.9701,0.0299,half-open,0.3584,35.84,0.3227,8.36,18.49,5.32,5.82,0.3039,2.0,523.1,0.0468,0.1523,0.2808,0.2834,12,80.96,592.27,622.35,6,0.1899,162.04,14,0.3798
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,21.0,1785922633.847651,41,0.9295,0.0705,open,0.3475,34.75,0.3822,10.39,22.73,2.56,5.63,0.44,3.38,501.1,0.0558,0.2202,0.2841,0.235,20,93.8,566.62,843.79,11,0.275,165.63,2,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,21.5,1785922634.3479965,24,0.9607,0.0393,open,0.4431,44.31,0.3229,2.69,18.22,3.93,5.92,0.4177,4.43,508.1,0.0576,0.2094,0.1156,0.2197,17,92.49,788.22,826.73,15,0.261,226.6,3,0.5221
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,22.0,1785922634.8483584,67,0.9627,0.0373,open,0.3417,34.17,0.3377,24.44,24.6,9.61,7.28,0.44,13.1,500.9,0.0551,0.2202,0.1604,0.2749,20,97.9,198.53,766.87,2,0.275,180.27,5,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,22.5,1785922635.348683,92,0.9882,0.0118,closed,0.3914,39.14,0.3214,7.01,17.67,5.47,6.1,0.1629,13.44,477.6,0.0247,0.082,0.3676,0.2385,8,89.2,251.28,598.37,7,0.1018,200.61,6,0.2036
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,23.0,1785922635.8491948,79,0.9525,0.0475,open,0.3586,35.86,0.3573,1.34,16.54,5.14,3.1,0.4166,15.98,522.6,0.0555,0.2094,0.232,0.198,18,97.35,660.55,861.3,3,0.2604,209.26,7,0.5207
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,23.5,1785922636.349547,54,0.8956,0.1044,open,0.3834,38.34,0.4524,5.58,36.18,5.97,7.19,0.44,6.27,489.1,0.0644,0.2256,0.2356,0.2544,19,89.47,633.17,854.86,11,0.275,201.5,3,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,24.0,1785922636.8496852,48,0.8887,0.1113,closed,0.3463,34.63,0.3185,7.02,10.53,5.3,6.85,0.1413,20.46,516.8,0.0224,0.0709,0.1649,0.245,7,91.38,258.7,590.85,19,0.0883,184.23,7,0.1766
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,24.5,1785922637.349841,77,0.9145,0.0855,open,0.3491,34.91,0.5239,0.5,24.56,2.55,10.54,0.433,15.23,510.6,0.0628,0.2178,0.1962,0.2023,16,87.65,601.75,937.04,10,0.2706,192.54,7,0.5412
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,25.0,1785922637.8500037,69,0.99,0.01,half-open,0.4386,43.86,0.3405,5.49,19.22,4.14,4.54,0.3787,11.78,532.9,0.0486,0.1912,0.2995,0.2732,14,92.08,181.95,697.58,9,0.2367,183.25,0,0.4733
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,25.5,1785922638.3502781,72,0.99,0.01,half-open,0.3504,35.04,0.4102,23.31,22.12,7.25,5.66,0.3973,17.63,505.1,0.0559,0.1994,0.2564,0.2825,14,91.42,382.56,827.94,12,0.2483,168.22,14,0.4967
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,26.0,1785922638.8507533,38,0.8965,0.1035,closed,0.2933,29.33,0.407,0.65,21.43,5.21,5.06,0.1638,30.62,492.9,0.0332,0.0822,0.2089,0.224,7,97.05,181.85,402.32,10,0.1024,184.65,12,0.2047
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,26.5,1785922639.3513062,41,0.9236,0.0764,half-open,0.3684,36.84,0.2392,14.94,14.44,4.22,9.45,0.2839,7.63,504.3,0.0357,0.1515,0.2448,0.2409,14,105.83,307.99,739.98,9,0.1774,183.37,13,0.3549
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,27.0,1785922639.851433,27,0.9725,0.0275,half-open,0.2284,22.84,0.3076,15.16,13.96,3.06,5.07,0.2952,2.0,505.3,0.0394,0.1508,0.2502,0.2676,11,93.97,661.49,687.28,6,0.1845,201.73,6,0.369
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,27.5,1785922640.351648,108,0.9671,0.0329,half-open,0.2957,29.57,0.2549,5.29,17.89,3.73,16.99,0.3561,8.28,496.2,0.054,0.1785,0.3004,0.2011,15,103.16,558.04,637.01,5,0.2226,182.22,14,0.4451
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,28.0,1785922640.8517654,99,0.9436,0.0564,half-open,0.2756,27.56,0.3528,7.57,28.06,2.67,7.33,0.3802,6.41,514.2,0.0584,0.1922,0.2669,0.2662,18,94.06,656.21,769.33,3,0.2376,211.69,5,0.4753
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,28.5,1785922641.352139,68,0.9778,0.0222,half-open,0.3804,38.04,0.3442,7.77,22.28,4.18,7.67,0.3796,12.18,519.6,0.0581,0.1901,0.2188,0.2176,16,82.2,433.9,677.42,16,0.2373,214.3,0,0.4745
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,29.0,1785922641.8525531,61,0.94,0.06,half-open,0.3126,31.26,0.3467,0.55,24.65,7.83,5.97,0.254,25.61,523.0,0.0339,0.1312,0.1695,0.2372,9,97.95,217.95,551.6,1,0.1587,186.76,12,0.3175
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,29.5,1785922642.3531115,62,0.9381,0.0619,open,0.3165,31.65,0.2557,4.21,17.12,5.72,3.97,0.44,8.17,515.2,0.0624,0.2229,0.312,0.1836,19,86.84,587.9,794.66,8,0.275,228.01,0,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,30.0,1785922642.8536682,102,0.9701,0.0299,half-open,0.409,40.9,0.434,2.58,24.99,3.28,4.09,0.327,26.65,508.9,0.0451,0.1659,0.2406,0.2641,16,91.52,505.15,731.34,5,0.2044,194.9,9,0.4088
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,30.5,1785922643.3538642,67,0.9646,0.0354,open,0.3282,32.82,0.383,5.56,31.57,2.39,7.87,0.44,19.5,514.1,0.0572,0.2201,0.3373,0.321,20,96.15,126.05,817.77,6,0.275,227.14,13,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,31.0,1785922643.8541503,53,0.9697,0.0303,open,0.4133,41.33,0.3538,0.5,23.04,6.38,5.24,0.44,2.05,511.2,0.0606,0.2249,0.2417,0.2398,17,89.32,878.58,974.17,5,0.275,189.58,6,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,31.5,1785922644.3546603,101,0.9375,0.0625,half-open,0.346,34.6,0.3112,14.16,27.49,3.41,6.33,0.385,23.64,526.3,0.0483,0.1928,0.3063,0.2874,14,91.77,387.75,871.46,4,0.2406,193.41,12,0.4812
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,32.0,1785922644.8550675,101,0.99,0.01,open,0.3997,39.97,0.4068,2.33,29.34,5.09,5.45,0.44,47.12,500.4,0.0575,0.2228,0.2787,0.2665,18,106.78,588.76,749.04,17,0.275,189.17,13,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,32.5,1785922645.3554788,32,0.99,0.01,half-open,0.3263,32.63,0.318,0.83,25.35,2.22,3.54,0.2118,2.34,490.6,0.0392,0.1064,0.241,0.2236,11,76.14,164.16,543.57,12,0.1323,211.48,6,0.2647
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,33.0,1785922645.8557155,80,0.99,0.01,half-open,0.3749,37.49,0.3629,12.67,41.5,5.17,5.38,0.2125,2.0,508.3,0.0296,0.1099,0.1737,0.2363,10,95.62,262.88,653.04,6,0.1328,189.57,6,0.2657
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,33.5,1785922646.3559225,55,0.99,0.01,half-open,0.3669,36.69,0.2334,1.39,19.49,7.63,8.17,0.2821,5.76,541.2,0.0369,0.1459,0.2187,0.2965,10,94.82,193.86,608.42,1,0.1763,227.67,11,0.3526
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,34.0,1785922646.8564725,115,0.8979,0.1021,open,0.3706,37.06,0.3247,0.5,26.56,4.75,10.01,0.4285,2.0,523.6,0.0541,0.2183,0.1724,0.2638,19,90.35,805.3,907.76,8,0.2678,205.0,5,0.5356
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,34.5,1785922647.3573558,25,0.99,0.01,open,0.3578,35.78,0.4006,1.94,19.32,8.46,7.2,0.44,30.51,492.7,0.0632,0.2236,0.2416,0.2788,17,83.24,457.99,847.78,15,0.275,205.89,0,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,35.0,1785922647.8577828,67,0.88,0.12,half-open,0.4088,40.88,0.3353,3.73,11.28,4.29,5.71,0.3074,2.0,507.0,0.0385,0.1539,0.2665,0.2534,13,98.37,266.45,693.46,0,0.1921,235.62,9,0.3843
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,35.5,1785922648.3582368,96,0.9791,0.0209,half-open,0.4139,41.39,0.398,6.56,28.47,3.31,8.56,0.3243,20.12,486.3,0.0422,0.1636,0.2513,0.2415,12,81.01,519.02,732.92,10,0.2027,230.76,1,0.4053
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,36.0,1785922648.8584592,61,0.971,0.029,half-open,0.3104,31.04,0.3322,2.71,20.73,2.35,5.57,0.3253,2.0,506.8,0.0445,0.1636,0.1754,0.2546,14,98.16,256.46,784.38,12,0.2033,192.02,2,0.4066
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,36.5,1785922649.3588152,41,0.99,0.01,half-open,0.3152,31.52,0.327,0.98,19.14,5.9,4.61,0.2892,2.81,558.6,0.0398,0.1455,0.2555,0.3756,10,93.24,715.75,804.49,17,0.1807,240.56,9,0.3615
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,37.0,1785922649.8589723,76,0.9667,0.0333,half-open,0.3657,36.57,0.4053,2.89,13.67,8.26,5.0,0.2608,2.0,543.8,0.0369,0.1331,0.2084,0.2863,10,86.45,168.16,592.58,13,0.163,204.55,3,0.326
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,37.5,1785922650.3595374,45,0.99,0.01,open,0.3393,33.93,0.2777,8.54,16.44,5.01,4.22,0.44,9.51,512.4,0.0567,0.2207,0.2463,0.32,16,86.35,103.27,730.84,4,0.275,199.37,0,0.55
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,python-simulator,38.0,1785922650.8598466,55,0.9697,0.0303,open,0.3161,31.61,0.3663,4.34,19.81,5.04,5.31,0.44,4.91,482.3,0.0595,0.2202,0.2316,0.2321,17,92.26,590.68,833.2,8,0.275,218.93,11,0.55
