episode_id,failure_mode,service,elapsed_s,timestamp,span_id,parent_span_id,span_name,db_operation_type,span_duration_ms,span_status,peer_service,service_version,trace_id
live_ep_000040_NONE,NONE,order-service,0.4,1785987769.5535483,cdc450d5513f450fbe7814dfced47652,ed28fa59ee1140508a1778208c2707fd,cache.get,,2.65,OK,cache-cluster,v1.1.0,1f09e23e5fd74b3a92764361d1df741c
live_ep_000040_NONE,NONE,order-service,0.5,1785987769.6537097,36fd8bd8505e415e840c7ec6670d191c,,POST /api/checkout,,118.41,OK,order-service,v1.1.0,d66c8c80f12b48f3b317386410e75437
live_ep_000040_NONE,NONE,order-service,0.5,1785987769.6537097,c359a2f3e37f4734b363175612a68c41,36fd8bd8505e415e840c7ec6670d191c,db.query.select,WRITE,35.05,OK,user-db,v1.1.0,d66c8c80f12b48f3b317386410e75437
live_ep_000040_NONE,NONE,order-service,0.5,1785987769.6537097,01ffb25dee164588ac8898189df15687,36fd8bd8505e415e840c7ec6670d191c,cache.set,,3.5,OK,cache-cluster,v1.1.0,d66c8c80f12b48f3b317386410e75437
live_ep_000040_NONE,NONE,order-service,0.5,1785987769.6537097,4d680b53158e4d59bfc6858d9538eca2,36fd8bd8505e415e840c7ec6670d191c,http.client.post,,36.6,OK,user-db,v1.1.0,d66c8c80f12b48f3b317386410e75437
live_ep_000040_NONE,NONE,order-service,0.6,1785987769.7540228,0f3e19b6a23f4f4395c6de5e8c93dafe,,GET /api/auth,,115.87,OK,order-service,v1.1.0,fed92a3c7b084061acd7f1fb9cd3fdb2
live_ep_000040_NONE,NONE,order-service,0.6,1785987769.7540228,6612b3dedd4a47de946f312846a972d8,0f3e19b6a23f4f4395c6de5e8c93dafe,db.transaction,WRITE,16.15,OK,user-db,v1.1.0,fed92a3c7b084061acd7f1fb9cd3fdb2
live_ep_000040_NONE,NONE,order-service,0.6,1785987769.7540228,100bc63689f4412791eb46e06940db0c,0f3e19b6a23f4f4395c6de5e8c93dafe,cache.set,,59.62,OK,cache-cluster,v1.1.0,fed92a3c7b084061acd7f1fb9cd3fdb2
live_ep_000040_NONE,NONE,order-service,0.6,1785987769.7540228,1b6ab41af8e1438b802daaf95ee2da57,0f3e19b6a23f4f4395c6de5e8c93dafe,http.client.post,,47.82,OK,payment-gateway,v1.1.0,fed92a3c7b084061acd7f1fb9cd3fdb2
live_ep_000040_NONE,NONE,order-service,0.7,1785987769.8543556,66ae398f56fa4a7aa2b99873802da966,,GET /api/order,,133.74,OK,order-service,v1.1.0,dadb3d0844054142b4ee76892fd5ba8a
live_ep_000040_NONE,NONE,order-service,0.7,1785987769.8543556,fe1f4036d4ad491481390c4a49ee5fe7,66ae398f56fa4a7aa2b99873802da966,db.query.delete,WRITE,23.76,OK,user-db,v1.1.0,dadb3d0844054142b4ee76892fd5ba8a
live_ep_000040_NONE,NONE,order-service,0.7,1785987769.8543556,39dce3a1b6fc49b79b0ecb93f5e0e3f0,66ae398f56fa4a7aa2b99873802da966,cache.get,,1.68,OK,cache-cluster,v1.1.0,dadb3d0844054142b4ee76892fd5ba8a
live_ep_000040_NONE,NONE,order-service,0.7,1785987769.8543556,6dd3cd28b797479db92b79bb3ffd7c18,66ae398f56fa4a7aa2b99873802da966,http.client.post,,35.01,OK,user-db,v1.1.0,dadb3d0844054142b4ee76892fd5ba8a
live_ep_000040_NONE,NONE,order-service,0.8,1785987769.9546025,0fea54e659c7475586e897f779f476e4,,PUT /api/inventory,,127.67,OK,order-service,v1.1.0,90ebe6f65c1b4c2f8b44bfbeffc15899
live_ep_000040_NONE,NONE,order-service,0.8,1785987769.9546025,1ac49da9625a4caf97263b2542af6cce,0fea54e659c7475586e897f779f476e4,db.query.delete,WRITE,2.45,OK,user-db,v1.1.0,90ebe6f65c1b4c2f8b44bfbeffc15899
live_ep_000040_NONE,NONE,order-service,0.8,1785987769.9546025,92ed396328d04126b0e1c0f2c9143d8b,0fea54e659c7475586e897f779f476e4,cache.get,,1.4,OK,cache-cluster,v1.1.0,90ebe6f65c1b4c2f8b44bfbeffc15899
live_ep_000040_NONE,NONE,order-service,0.9,1785987770.0549426,306879a149724f87ab74f3525f4c6d9e,,PUT /api/inventory,,139.48,OK,order-service,v1.1.0,f7c979f76a1141b5a756bc22765c02bc
live_ep_000040_NONE,NONE,order-service,0.9,1785987770.0549426,4fd799a7d58a490181717c130366c226,306879a149724f87ab74f3525f4c6d9e,db.query.insert,READ,14.05,OK,user-db,v1.1.0,f7c979f76a1141b5a756bc22765c02bc
live_ep_000040_NONE,NONE,order-service,0.9,1785987770.0549426,0716af7db3b840b9888e1334aa01cdaf,306879a149724f87ab74f3525f4c6d9e,db.query.select,WRITE,15.48,OK,user-db,v1.1.0,f7c979f76a1141b5a756bc22765c02bc
live_ep_000040_NONE,NONE,order-service,0.9,1785987770.0549426,9d76c84142b6468ba100fa0e3239af1d,306879a149724f87ab74f3525f4c6d9e,cache.get,,2.25,OK,cache-cluster,v1.1.0,f7c979f76a1141b5a756bc22765c02bc
live_ep_000040_NONE,NONE,order-service,0.9,1785987770.0549426,1259e8ffc50e486ba50f73d7cb7dc877,306879a149724f87ab74f3525f4c6d9e,grpc.call,,26.89,OK,inventory-api,v1.1.0,f7c979f76a1141b5a756bc22765c02bc
live_ep_000040_NONE,NONE,order-service,1.0,1785987770.155212,007f4db6d6434efb99b76d30f161f36d,,GET /api/health,,134.24,OK,order-service,v1.1.0,e8e9afc0a0f54a4daa767831e1a9d0f6
live_ep_000040_NONE,NONE,order-service,1.0,1785987770.155212,dbce495a896a4330b8b66cf8d9cffa8a,007f4db6d6434efb99b76d30f161f36d,db.transaction,READ,8.99,OK,user-db,v1.1.0,e8e9afc0a0f54a4daa767831e1a9d0f6
live_ep_000040_NONE,NONE,order-service,1.0,1785987770.155212,628baaa7d1244f7e86aa6cc97da28cfe,007f4db6d6434efb99b76d30f161f36d,cache.delete,,1.05,OK,cache-cluster,v1.1.0,e8e9afc0a0f54a4daa767831e1a9d0f6
live_ep_000040_NONE,NONE,order-service,1.1,1785987770.2554452,53770b613ea14d599dbc67d898fd1757,,POST /api/checkout,,142.02,OK,order-service,v1.1.0,b196dbbc073944fb9ffaeb6cf2f66ad2
live_ep_000040_NONE,NONE,order-service,1.1,1785987770.2554452,5164f9de7d224a3b8115a2c093479a58,53770b613ea14d599dbc67d898fd1757,db.query.update,READ,25.27,OK,user-db,v1.1.0,b196dbbc073944fb9ffaeb6cf2f66ad2
live_ep_000040_NONE,NONE,order-service,1.1,1785987770.2554452,d419244dd9784785a3e990221ca707ff,53770b613ea14d599dbc67d898fd1757,db.query.delete,WRITE,19.24,OK,user-db,v1.1.0,b196dbbc073944fb9ffaeb6cf2f66ad2
live_ep_000040_NONE,NONE,order-service,1.1,1785987770.2554452,fbf378e3d142465bac76ce4887529e68,53770b613ea14d599dbc67d898fd1757,cache.set,,1.67,OK,cache-cluster,v1.1.0,b196dbbc073944fb9ffaeb6cf2f66ad2
live_ep_000040_NONE,NONE,order-service,1.1,1785987770.2554452,c03d9744aa1443aca24fa8fce5396c13,53770b613ea14d599dbc67d898fd1757,grpc.call,,14.21,OK,user-db,v1.1.0,b196dbbc073944fb9ffaeb6cf2f66ad2
live_ep_000040_NONE,NONE,order-service,1.2,1785987770.3559158,90e725de906c4bc3afca0200f4c3e460,,GET /api/order,,140.14,OK,order-service,v1.1.0,aad8beb9638445428d92266939dc1a56
live_ep_000040_NONE,NONE,order-service,1.2,1785987770.3559158,a6a419f9151848fbabdcec3a39661198,90e725de906c4bc3afca0200f4c3e460,db.query.insert,READ,8.07,OK,user-db,v1.1.0,aad8beb9638445428d92266939dc1a56
live_ep_000040_NONE,NONE,order-service,1.2,1785987770.3559158,d8641e8b1d7847ecb47f265ebbca6a70,90e725de906c4bc3afca0200f4c3e460,db.query.insert,READ,24.74,OK,user-db,v1.1.0,aad8beb9638445428d92266939dc1a56
live_ep_000040_NONE,NONE,order-service,1.2,1785987770.3559158,0c90bb3019a04f55b4ce4baa2e7ad533,90e725de906c4bc3afca0200f4c3e460,cache.set,,1.72,OK,cache-cluster,v1.1.0,aad8beb9638445428d92266939dc1a56
live_ep_000040_NONE,NONE,order-service,1.3,1785987770.4560673,e36f0da1721b4c2eb81b6cb84c6dc51d,,PUT /api/inventory,,110.75,OK,order-service,v1.1.0,0bc897bf6d854a54afef7448a005190e
live_ep_000040_NONE,NONE,order-service,1.3,1785987770.4560673,29f68e4310a4446dac535fcb5de45a32,e36f0da1721b4c2eb81b6cb84c6dc51d,db.query.delete,READ,13.57,OK,user-db,v1.1.0,0bc897bf6d854a54afef7448a005190e
live_ep_000040_NONE,NONE,order-service,1.4,1785987770.5564332,1e6d0fc785904eaa8abc8c83f6974708,,PUT /api/inventory,,102.89,OK,order-service,v1.1.0,06cb0b417bd5480e90fa5e7c07c6d8e9
live_ep_000040_NONE,NONE,order-service,1.4,1785987770.5564332,77cbd96dcc604b118bc05235f573cc99,1e6d0fc785904eaa8abc8c83f6974708,db.transaction,READ,29.96,OK,user-db,v1.1.0,06cb0b417bd5480e90fa5e7c07c6d8e9
live_ep_000040_NONE,NONE,order-service,1.4,1785987770.5564332,9eead22ae0884d80a381cce67a460fcc,1e6d0fc785904eaa8abc8c83f6974708,cache.delete,,3.71,OK,cache-cluster,v1.1.0,06cb0b417bd5480e90fa5e7c07c6d8e9
live_ep_000040_NONE,NONE,order-service,1.4,1785987770.5564332,e6347316cdc04d48acefe50f5b1ec4c5,1e6d0fc785904eaa8abc8c83f6974708,grpc.call,,5.01,OK,inventory-api,v1.1.0,06cb0b417bd5480e90fa5e7c07c6d8e9
live_ep_000040_NONE,NONE,order-service,1.5,1785987770.6570158,0f9d7b8386e34bd7bc340297f36e0cb9,,GET /api/order,,136.95,OK,order-service,v1.1.0,406ace0b32ef431ba3e67e392039f9c5
live_ep_000040_NONE,NONE,order-service,1.5,1785987770.6570158,89d79bae2da34813b7d854d9433ae5ad,0f9d7b8386e34bd7bc340297f36e0cb9,db.query.insert,READ,32.55,OK,user-db,v1.1.0,406ace0b32ef431ba3e67e392039f9c5
live_ep_000040_NONE,NONE,order-service,1.6,1785987770.757176,04b1a8143ba04a5f94aa4ed7d8c7fffd,,GET /api/order,,169.24,OK,order-service,v1.1.0,fb5e1481b86244679d1f8bbe5e5b013f
live_ep_000040_NONE,NONE,order-service,1.6,1785987770.757176,0059f923d49d453eaaf2de4df2cf861c,04b1a8143ba04a5f94aa4ed7d8c7fffd,db.query.insert,READ,13.48,OK,user-db,v1.1.0,fb5e1481b86244679d1f8bbe5e5b013f
live_ep_000040_NONE,NONE,order-service,1.6,1785987770.757176,2d15f07a77bd4a57a77a6e4681dcb1ad,04b1a8143ba04a5f94aa4ed7d8c7fffd,cache.set,,0.5,OK,cache-cluster,v1.1.0,fb5e1481b86244679d1f8bbe5e5b013f
live_ep_000040_NONE,NONE,order-service,1.7,1785987770.857567,5f47d926d2084496aa0aa6310ff2edfe,,POST /api/payment,,112.07,OK,order-service,v1.1.0,2f0d107c2cd34e16be04743da9cb56e1
live_ep_000040_NONE,NONE,order-service,1.7,1785987770.857567,8a36984678744b3c8c17b1e60ffc35c0,5f47d926d2084496aa0aa6310ff2edfe,db.query.update,READ,32.94,OK,user-db,v1.1.0,2f0d107c2cd34e16be04743da9cb56e1
live_ep_000040_NONE,NONE,order-service,1.7,1785987770.857567,61c5c845811343be98b2123cb29aa620,5f47d926d2084496aa0aa6310ff2edfe,cache.get,,1.47,OK,cache-cluster,v1.1.0,2f0d107c2cd34e16be04743da9cb56e1
live_ep_000040_NONE,NONE,order-service,1.7,1785987770.857567,1e2dc46faa6048c3a22f3837a801530e,5f47d926d2084496aa0aa6310ff2edfe,http.client.get,,26.49,OK,cache-cluster,v1.1.0,2f0d107c2cd34e16be04743da9cb56e1
live_ep_000040_NONE,NONE,order-service,1.8,1785987770.957613,3f2fae466f0a4572ab1f4d8b9be4cdb1,,POST /api/checkout,,97.63,OK,order-service,v1.1.0,791fee296c474bddb55411de80569995
live_ep_000040_NONE,NONE,order-service,1.8,1785987770.957613,69b72429c5674eff922dbd8d0793b4cc,3f2fae466f0a4572ab1f4d8b9be4cdb1,db.query.insert,READ,24.78,OK,user-db,v1.1.0,791fee296c474bddb55411de80569995
live_ep_000040_NONE,NONE,order-service,1.8,1785987770.957613,aeba17e62fa34215aa83c22343aff4fd,3f2fae466f0a4572ab1f4d8b9be4cdb1,db.query.select,WRITE,23.71,OK,user-db,v1.1.0,791fee296c474bddb55411de80569995
live_ep_000040_NONE,NONE,order-service,1.9,1785987771.057805,54a90b98652d4f5e8297a38c02eda2f4,,POST /api/payment,,125.66,OK,order-service,v1.1.0,b5af9ad4f7cc48b09148c3f7ca6b9b53
live_ep_000040_NONE,NONE,order-service,1.9,1785987771.057805,7208f069048b43e891762ae901a327f8,54a90b98652d4f5e8297a38c02eda2f4,db.query.insert,READ,37.86,OK,user-db,v1.1.0,b5af9ad4f7cc48b09148c3f7ca6b9b53
live_ep_000040_NONE,NONE,order-service,1.9,1785987771.057805,c39ac160216248fa907503a10270ef92,54a90b98652d4f5e8297a38c02eda2f4,db.query.delete,WRITE,45.2,OK,user-db,v1.1.0,b5af9ad4f7cc48b09148c3f7ca6b9b53
live_ep_000040_NONE,NONE,order-service,2.0,1785987771.1580257,6e3955656dd24eb28bc5c6006397148a,,GET /api/health,,142.0,OK,order-service,v1.1.0,a00ccfb2f322474d849f19ff724f51eb
live_ep_000040_NONE,NONE,order-service,2.0,1785987771.1580257,6a5f0f123b0443bd881ca9c8857946dc,6e3955656dd24eb28bc5c6006397148a,db.query.select,READ,26.25,OK,user-db,v1.1.0,a00ccfb2f322474d849f19ff724f51eb
live_ep_000040_NONE,NONE,order-service,2.0,1785987771.1580257,255940b5c612487f9f263fb03cf1b017,6e3955656dd24eb28bc5c6006397148a,db.query.insert,WRITE,23.62,OK,user-db,v1.1.0,a00ccfb2f322474d849f19ff724f51eb
live_ep_000040_NONE,NONE,order-service,2.0,1785987771.1580257,5c19ee2ed87445f6a9d170cbc353647a,6e3955656dd24eb28bc5c6006397148a,cache.set,,2.28,OK,cache-cluster,v1.1.0,a00ccfb2f322474d849f19ff724f51eb
live_ep_000040_NONE,NONE,order-service,2.0,1785987771.1580257,379f92ba516b41d1a07aa457980274d7,6e3955656dd24eb28bc5c6006397148a,http.client.get,,36.37,OK,inventory-api,v1.1.0,a00ccfb2f322474d849f19ff724f51eb
live_ep_000040_NONE,NONE,order-service,2.1,1785987771.2582917,2dc719d63d944de6b7ace91d0dbde8b2,,POST /api/checkout,,107.55,OK,order-service,v1.1.0,030bc5866e2544208d8346451251c290
live_ep_000040_NONE,NONE,order-service,2.1,1785987771.2582917,79cc58e180934c8889fad05bf9650fbb,2dc719d63d944de6b7ace91d0dbde8b2,db.query.update,READ,8.17,OK,user-db,v1.1.0,030bc5866e2544208d8346451251c290
live_ep_000040_NONE,NONE,order-service,2.1,1785987771.2582917,b420c0eed5d34055bcaf62327d00ee49,2dc719d63d944de6b7ace91d0dbde8b2,cache.get,,1.43,OK,cache-cluster,v1.1.0,030bc5866e2544208d8346451251c290
live_ep_000040_NONE,NONE,order-service,2.1,1785987771.2582917,ebefdaf490d54123bf2acc0610839b56,2dc719d63d944de6b7ace91d0dbde8b2,http.client.post,,45.99,OK,user-db,v1.1.0,030bc5866e2544208d8346451251c290
live_ep_000040_NONE,NONE,order-service,2.2,1785987771.3584423,a4688ac5ebf64e1ea85f36bf0c8254d8,,GET /api/auth,,82.87,OK,order-service,v1.1.0,00915aae94bd48ce87e0488d587bd6b4
live_ep_000040_NONE,NONE,order-service,2.2,1785987771.3584423,6d5cd1547ab944d7b13d8f7f97c04570,a4688ac5ebf64e1ea85f36bf0c8254d8,db.query.insert,READ,18.15,OK,user-db,v1.1.0,00915aae94bd48ce87e0488d587bd6b4
live_ep_000040_NONE,NONE,order-service,2.2,1785987771.3584423,e86f5a056cc54090a7bf517173221f29,a4688ac5ebf64e1ea85f36bf0c8254d8,cache.delete,,67.47,OK,cache-cluster,v1.1.0,00915aae94bd48ce87e0488d587bd6b4
live_ep_000040_NONE,NONE,order-service,2.2,1785987771.3584423,143b15fda2ff4a5aa1c1c01543969484,a4688ac5ebf64e1ea85f36bf0c8254d8,grpc.call,,17.12,OK,cache-cluster,v1.1.0,00915aae94bd48ce87e0488d587bd6b4
live_ep_000040_NONE,NONE,order-service,2.3,1785987771.4590378,1e0f978c59a3404db4ff9313fd1a1df3,,PUT /api/inventory,,130.04,OK,order-service,v1.1.0,1c7a9703a58f486490bf9606079fe505
live_ep_000040_NONE,NONE,order-service,2.3,1785987771.4590378,0a31a5a31c3847f69042edb68d945625,1e0f978c59a3404db4ff9313fd1a1df3,db.query.delete,WRITE,25.31,OK,user-db,v1.1.0,1c7a9703a58f486490bf9606079fe505
live_ep_000040_NONE,NONE,order-service,2.3,1785987771.4590378,f0ac86566c8b4c0fb53575dad2c5c28e,1e0f978c59a3404db4ff9313fd1a1df3,cache.get,,2.22,OK,cache-cluster,v1.1.0,1c7a9703a58f486490bf9606079fe505
live_ep_000040_NONE,NONE,order-service,2.4,1785987771.5595362,a47db9f483784ce3a2df268201b9fb9c,,POST /api/payment,,153.45,OK,order-service,v1.1.0,1fa4ff3355e64ed38074187d81b2494f
live_ep_000040_NONE,NONE,order-service,2.4,1785987771.5595362,00eb7fd6533642eb8dd6abfe76c6de35,a47db9f483784ce3a2df268201b9fb9c,db.query.insert,WRITE,15.25,OK,user-db,v1.1.0,1fa4ff3355e64ed38074187d81b2494f
live_ep_000040_NONE,NONE,order-service,2.4,1785987771.5595362,c674674a8b354adc927b707a02e81ebc,a47db9f483784ce3a2df268201b9fb9c,db.transaction,WRITE,21.14,OK,user-db,v1.1.0,1fa4ff3355e64ed38074187d81b2494f
live_ep_000040_NONE,NONE,order-service,2.4,1785987771.5595362,de88350937484a388e3d32762f5128e2,a47db9f483784ce3a2df268201b9fb9c,cache.get,,1.23,OK,cache-cluster,v1.1.0,1fa4ff3355e64ed38074187d81b2494f
live_ep_000040_NONE,NONE,order-service,2.4,1785987771.5595362,6111a49d86cd47c38b44b6cd4aa29e5b,a47db9f483784ce3a2df268201b9fb9c,grpc.call,,20.63,OK,cache-cluster,v1.1.0,1fa4ff3355e64ed38074187d81b2494f
live_ep_000040_NONE,NONE,order-service,2.5,1785987771.659691,2719c3d5e4f641398ba53d23b4a5b21e,,POST /api/payment,,97.86,OK,order-service,v1.1.0,279793be6a194f1090079f35f4977206
live_ep_000040_NONE,NONE,order-service,2.5,1785987771.659691,4126132e9ebd4f66a4cac1978bbea3a9,2719c3d5e4f641398ba53d23b4a5b21e,db.query.insert,READ,16.06,OK,user-db,v1.1.0,279793be6a194f1090079f35f4977206
live_ep_000040_NONE,NONE,order-service,2.5,1785987771.659691,244bfdb122aa4bee84140e5261edaa72,2719c3d5e4f641398ba53d23b4a5b21e,db.query.select,READ,10.94,OK,user-db,v1.1.0,279793be6a194f1090079f35f4977206
live_ep_000040_NONE,NONE,order-service,2.5,1785987771.659691,38e52645e03e435c9a691f77e736f229,2719c3d5e4f641398ba53d23b4a5b21e,http.client.get,,25.84,OK,inventory-api,v1.1.0,279793be6a194f1090079f35f4977206
live_ep_000040_NONE,NONE,order-service,2.6,1785987771.7599263,a64f3b3620cb4d52ab886dd9d69c8067,,GET /api/order,,93.16,OK,order-service,v1.1.0,85047c76b21a4be7859dfd452c4bbc8f
live_ep_000040_NONE,NONE,order-service,2.6,1785987771.7599263,32596ef8670748b68d07f8022e0e5421,a64f3b3620cb4d52ab886dd9d69c8067,db.transaction,WRITE,2.44,OK,user-db,v1.1.0,85047c76b21a4be7859dfd452c4bbc8f
live_ep_000040_NONE,NONE,order-service,2.6,1785987771.7599263,e28a402bafa843d88f3518e373f0e240,a64f3b3620cb4d52ab886dd9d69c8067,db.query.insert,WRITE,14.86,OK,user-db,v1.1.0,85047c76b21a4be7859dfd452c4bbc8f
live_ep_000040_NONE,NONE,order-service,2.6,1785987771.7599263,7ae51031481f4b1eb5226604477d7853,a64f3b3620cb4d52ab886dd9d69c8067,cache.set,,1.88,OK,cache-cluster,v1.1.0,85047c76b21a4be7859dfd452c4bbc8f
live_ep_000040_NONE,NONE,order-service,2.7,1785987771.8602211,3a7ccaa284d74f4fa40188ad81bdf752,,PUT /api/inventory,,130.3,OK,order-service,v1.1.0,6cc69d78c0de47ab8ffc98ff7e3fb912
live_ep_000040_NONE,NONE,order-service,2.7,1785987771.8602211,996db817de8b444aa29f8034edfc7843,3a7ccaa284d74f4fa40188ad81bdf752,db.transaction,READ,31.59,OK,user-db,v1.1.0,6cc69d78c0de47ab8ffc98ff7e3fb912
live_ep_000040_NONE,NONE,order-service,2.7,1785987771.8602211,6ba7719fdd15493aa20c398202d88862,3a7ccaa284d74f4fa40188ad81bdf752,db.query.delete,WRITE,31.62,OK,user-db,v1.1.0,6cc69d78c0de47ab8ffc98ff7e3fb912
live_ep_000040_NONE,NONE,order-service,2.7,1785987771.8602211,34a0385e87344ba0a1214981a107141c,3a7ccaa284d74f4fa40188ad81bdf752,cache.delete,,0.69,OK,cache-cluster,v1.1.0,6cc69d78c0de47ab8ffc98ff7e3fb912
live_ep_000040_NONE,NONE,order-service,2.8,1785987771.9605343,fc256100156c441eb9401a5b201fcbc9,,GET /api/health,,148.82,OK,order-service,v1.1.0,4d0b781d24c745fd8f5c3ee7ce24e0ed
live_ep_000040_NONE,NONE,order-service,2.8,1785987771.9605343,6a13c51fe92c4bafad608109f45fc56e,fc256100156c441eb9401a5b201fcbc9,db.transaction,WRITE,32.64,OK,user-db,v1.1.0,4d0b781d24c745fd8f5c3ee7ce24e0ed
live_ep_000040_NONE,NONE,order-service,2.8,1785987771.9605343,736a11c9c66c4f3ab65fde9be5566cd9,fc256100156c441eb9401a5b201fcbc9,db.transaction,WRITE,17.38,OK,user-db,v1.1.0,4d0b781d24c745fd8f5c3ee7ce24e0ed
live_ep_000040_NONE,NONE,order-service,2.8,1785987771.9605343,d671e764e28941bba1a92315ae737a7b,fc256100156c441eb9401a5b201fcbc9,cache.delete,,1.76,OK,cache-cluster,v1.1.0,4d0b781d24c745fd8f5c3ee7ce24e0ed
live_ep_000040_NONE,NONE,order-service,2.9,1785987772.0612085,c62117ec113642dc90a4b5a44e75d083,,PUT /api/inventory,,132.28,OK,order-service,v1.1.0,e57c8482992a4a01a582e5b3f1e45d47
live_ep_000040_NONE,NONE,order-service,2.9,1785987772.0612085,023d3e01289043b29f795fa96fc356ac,c62117ec113642dc90a4b5a44e75d083,db.query.select,READ,11.68,OK,user-db,v1.1.0,e57c8482992a4a01a582e5b3f1e45d47
live_ep_000040_NONE,NONE,order-service,2.9,1785987772.0612085,8ab84560f37a422892d55737eeaf3708,c62117ec113642dc90a4b5a44e75d083,cache.get,,1.13,OK,cache-cluster,v1.1.0,e57c8482992a4a01a582e5b3f1e45d47
