episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,29.5,1785924044.441352,WARNING,,WARN queue_lag=60ms thread_pool=120 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,30.0,1785924044.9415107,WARNING,,WARN queue_lag=73ms thread_pool=146 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,30.5,1785924045.4417129,WARNING,,WARN queue_lag=77ms thread_pool=154 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,31.0,1785924045.942215,WARNING,,WARN queue_lag=80ms thread_pool=160 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,31.5,1785924046.4427261,WARNING,,WARN queue_lag=66ms thread_pool=132 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,32.0,1785924046.9428277,WARNING,,WARN queue_lag=65ms thread_pool=130 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,32.5,1785924047.4433308,WARNING,,WARN queue_lag=73ms thread_pool=146 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,33.0,1785924047.9437232,WARNING,,WARN queue_lag=63ms thread_pool=126 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,33.5,1785924048.4442322,WARNING,,WARN queue_lag=67ms thread_pool=134 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,34.0,1785924048.944418,WARNING,,WARN queue_lag=61ms thread_pool=122 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,34.5,1785924049.444996,WARNING,,WARN queue_lag=64ms thread_pool=128 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,35.0,1785924049.9460716,WARNING,,WARN queue_lag=65ms thread_pool=130 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,35.5,1785924050.4471605,WARNING,,WARN queue_lag=91ms thread_pool=182 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,36.0,1785924050.9474757,WARNING,,WARN queue_lag=68ms thread_pool=136 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,36.5,1785924051.4689476,WARNING,,WARN queue_lag=81ms thread_pool=162 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,37.0,1785924051.9694934,WARNING,,WARN queue_lag=70ms thread_pool=140 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,37.5,1785924052.4697275,WARNING,,WARN queue_lag=67ms thread_pool=134 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,38.0,1785924052.9700632,WARNING,,WARN queue_lag=92ms thread_pool=184 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,38.5,1785924053.470582,WARNING,,WARN queue_lag=90ms thread_pool=180 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,39.0,1785924053.9709709,WARNING,,WARN queue_lag=92ms thread_pool=184 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,39.5,1785924054.4712584,WARNING,,WARN queue_lag=71ms thread_pool=142 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,40.0,1785924054.9716003,WARNING,,WARN queue_lag=72ms thread_pool=144 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,40.5,1785924055.4716794,WARNING,,WARN queue_lag=92ms thread_pool=184 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,41.0,1785924055.9717958,WARNING,,WARN queue_lag=78ms thread_pool=156 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,41.5,1785924056.4720118,WARNING,,WARN queue_lag=81ms thread_pool=162 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,42.0,1785924056.972419,WARNING,,WARN queue_lag=90ms thread_pool=180 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,42.5,1785924057.4739525,WARNING,,WARN queue_lag=96ms thread_pool=192 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,43.0,1785924057.974212,WARNING,,WARN queue_lag=101ms thread_pool=202 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,43.5,1785924058.4746556,WARNING,,WARN queue_lag=105ms thread_pool=210 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,44.0,1785924058.9752064,WARNING,,WARN queue_lag=88ms thread_pool=176 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,44.5,1785924059.4758885,WARNING,,WARN queue_lag=105ms thread_pool=210 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,45.0,1785924059.9759738,WARNING,,WARN queue_lag=105ms thread_pool=210 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,45.5,1785924060.4764342,WARNING,,WARN queue_lag=92ms thread_pool=184 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,46.0,1785924060.9764805,WARNING,,WARN queue_lag=107ms thread_pool=214 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,46.5,1785924061.4766502,WARNING,,WARN queue_lag=97ms thread_pool=194 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,47.0,1785924061.9769099,WARNING,,WARN queue_lag=91ms thread_pool=182 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,47.5,1785924062.4770906,WARNING,,WARN queue_lag=90ms thread_pool=180 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,48.0,1785924062.977632,WARNING,,WARN queue_lag=96ms thread_pool=192 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,48.5,1785924063.4777923,WARNING,,WARN queue_lag=113ms thread_pool=226 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,49.0,1785924063.9782994,WARNING,,WARN queue_lag=98ms thread_pool=196 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,49.5,1785924064.4787123,WARNING,,WARN queue_lag=96ms thread_pool=192 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,50.0,1785924064.979233,WARNING,,WARN queue_lag=88ms thread_pool=176 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,50.5,1785924065.4793403,WARNING,,WARN queue_lag=101ms thread_pool=202 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,51.0,1785924065.9796698,WARNING,,WARN queue_lag=112ms thread_pool=224 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,51.5,1785924066.4804058,WARNING,,WARN queue_lag=101ms thread_pool=202 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,52.0,1785924066.981173,WARNING,,WARN queue_lag=112ms thread_pool=224 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,52.5,1785924067.4816532,WARNING,,WARN queue_lag=106ms thread_pool=212 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,53.0,1785924067.9819927,WARNING,,WARN queue_lag=111ms thread_pool=222 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,53.5,1785924068.4821851,WARNING,,WARN queue_lag=110ms thread_pool=220 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,54.0,1785924068.9825852,WARNING,,WARN queue_lag=119ms thread_pool=238 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,54.5,1785924069.4830546,WARNING,,WARN queue_lag=111ms thread_pool=222 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,55.0,1785924069.9836435,WARNING,,WARN queue_lag=125ms thread_pool=250 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,55.5,1785924070.4840052,WARNING,,WARN queue_lag=120ms thread_pool=240 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,56.0,1785924070.9844012,WARNING,,WARN queue_lag=125ms thread_pool=250 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,56.5,1785924071.4845304,WARNING,,WARN queue_lag=107ms thread_pool=214 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,57.0,1785924071.9860263,WARNING,,WARN queue_lag=129ms thread_pool=258 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,57.5,1785924072.4863143,WARNING,,WARN queue_lag=105ms thread_pool=210 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,58.0,1785924072.9868107,WARNING,,WARN queue_lag=110ms thread_pool=220 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,58.5,1785924073.4869585,WARNING,,WARN queue_lag=126ms thread_pool=252 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,59.0,1785924073.9873655,WARNING,,WARN queue_lag=105ms thread_pool=210 -- queue backup
live_ep_000009_QUEUE_BACKUP,QUEUE_BACKUP,auth-service,59.5,1785924074.4879284,WARNING,,WARN queue_lag=129ms thread_pool=258 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,0.0,1785924074.9892423,WARNING,,WARN queue_lag=1ms thread_pool=5 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,0.5,1785924075.4894876,WARNING,,WARN queue_lag=10ms thread_pool=2 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,1.0,1785924075.9900534,WARNING,,WARN queue_lag=15ms thread_pool=7 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,1.5,1785924076.4904292,WARNING,,WARN queue_lag=9ms thread_pool=9 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,2.0,1785924076.9909923,WARNING,,WARN queue_lag=19ms thread_pool=9 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,2.5,1785924077.4913967,WARNING,,WARN queue_lag=18ms thread_pool=4 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,3.0,1785924077.9915605,WARNING,,WARN queue_lag=12ms thread_pool=10 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,3.5,1785924078.4920356,WARNING,,WARN queue_lag=19ms thread_pool=7 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,4.0,1785924078.9924443,WARNING,,WARN queue_lag=7ms thread_pool=4 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,4.5,1785924079.4926355,WARNING,,WARN queue_lag=3ms thread_pool=5 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,5.0,1785924079.992747,WARNING,,WARN queue_lag=16ms thread_pool=8 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,5.5,1785924080.4931633,WARNING,,WARN queue_lag=4ms thread_pool=8 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,6.0,1785924080.9933875,WARNING,,WARN queue_lag=11ms thread_pool=8 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,6.5,1785924081.4936888,WARNING,,WARN queue_lag=9ms thread_pool=2 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,7.0,1785924081.9940114,WARNING,,WARN queue_lag=10ms thread_pool=10 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,7.5,1785924082.494548,WARNING,,WARN queue_lag=15ms thread_pool=4 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,8.0,1785924082.9946496,WARNING,,WARN queue_lag=16ms thread_pool=1 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,8.5,1785924083.4950557,WARNING,,WARN queue_lag=5ms thread_pool=12 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,9.0,1785924083.9954867,WARNING,,WARN queue_lag=6ms thread_pool=11 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,9.5,1785924084.4959693,WARNING,,WARN queue_lag=2ms thread_pool=2 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,10.0,1785924084.9962208,WARNING,,WARN queue_lag=22ms thread_pool=44 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,10.5,1785924085.4966624,WARNING,,WARN queue_lag=19ms thread_pool=38 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,11.0,1785924085.9971726,WARNING,,WARN queue_lag=21ms thread_pool=42 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,11.5,1785924086.4972377,WARNING,,WARN queue_lag=24ms thread_pool=48 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,12.0,1785924086.9976377,WARNING,,WARN queue_lag=12ms thread_pool=24 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,12.5,1785924087.497966,WARNING,,WARN queue_lag=19ms thread_pool=38 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,13.0,1785924087.9984,WARNING,,WARN queue_lag=29ms thread_pool=58 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,13.5,1785924088.4985697,WARNING,,WARN queue_lag=8ms thread_pool=16 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,14.0,1785924088.9990935,WARNING,,WARN queue_lag=11ms thread_pool=22 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,14.5,1785924089.4994438,WARNING,,WARN queue_lag=14ms thread_pool=28 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,15.0,1785924089.999505,WARNING,,WARN queue_lag=24ms thread_pool=48 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,15.5,1785924090.5000029,WARNING,,WARN queue_lag=35ms thread_pool=70 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,16.0,1785924091.0005212,WARNING,,WARN queue_lag=20ms thread_pool=40 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,16.5,1785924091.5008168,WARNING,,WARN queue_lag=16ms thread_pool=32 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,17.0,1785924092.0013342,WARNING,,WARN queue_lag=14ms thread_pool=28 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,17.5,1785924092.5015924,WARNING,,WARN queue_lag=16ms thread_pool=32 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,18.0,1785924093.0019784,WARNING,,WARN queue_lag=34ms thread_pool=68 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,18.5,1785924093.5021005,WARNING,,WARN queue_lag=27ms thread_pool=54 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,19.0,1785924094.0025084,WARNING,,WARN queue_lag=44ms thread_pool=88 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,19.5,1785924094.5029812,WARNING,,WARN queue_lag=18ms thread_pool=36 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,20.0,1785924095.0030794,WARNING,,WARN queue_lag=37ms thread_pool=74 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,20.5,1785924095.5033238,WARNING,,WARN queue_lag=38ms thread_pool=76 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,21.0,1785924096.0034757,WARNING,,WARN queue_lag=48ms thread_pool=96 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,21.5,1785924096.5035586,WARNING,,WARN queue_lag=29ms thread_pool=58 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,22.0,1785924097.003742,WARNING,,WARN queue_lag=28ms thread_pool=56 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,22.5,1785924097.5043092,WARNING,,WARN queue_lag=38ms thread_pool=76 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,23.0,1785924098.0051498,WARNING,,WARN queue_lag=28ms thread_pool=56 -- queue backup
live_ep_000010_QUEUE_BACKUP,QUEUE_BACKUP,payment-service,23.5,1785924098.5054612,WARNING,,WARN queue_lag=52ms thread_pool=104 -- queue backup
